epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.910563,0.472886,0.437676,0.082424,0.762524,0.413884,0.348641,0.105068,0.379714,0.413826
1,0.764556,0.462504,0.302052,0.109975,0.672895,0.410238,0.262657,0.126366,0.375322,0.410411
2,0.684893,0.459605,0.225288,0.129221,0.605085,0.409422,0.195662,0.144644,0.376421,0.409479
3,0.629072,0.457165,0.171907,0.146203,0.563709,0.408340,0.155369,0.161013,0.375612,0.408681
4,0.595199,0.455396,0.139803,0.160167,0.534149,0.405264,0.128885,0.176973,0.369460,0.405619
5,0.576356,0.453507,0.122849,0.170227,0.524956,0.407620,0.117337,0.186783,0.376395,0.407738
6,0.564710,0.451457,0.113253,0.177724,0.514685,0.404609,0.110076,0.192428,0.368766,0.404648
7,0.557717,0.450763,0.106955,0.184623,0.509925,0.405277,0.104649,0.200283,0.372103,0.405246
8,0.551832,0.449657,0.102175,0.190910,0.505304,0.404526,0.100778,0.202500,0.369403,0.404521
9,0.547443,0.448644,0.098799,0.196095,0.505358,0.407022,0.098336,0.214851,0.376761,0.406868
10,0.544701,0.448396,0.096305,0.201078,0.502025,0.406015,0.096010,0.211864,0.375735,0.405934
