step,mae,mse
0,0.180914,0.078801
1,0.201585,0.097982
2,0.219763,0.114755
3,0.229797,0.125944
4,0.239072,0.136726
5,0.247773,0.147716
6,0.251683,0.154301
7,0.257018,0.160997
8,0.261305,0.167766
9,0.266351,0.175590
10,0.268645,0.180081
11,0.269959,0.183518
12,0.273992,0.190766
13,0.276642,0.196681
14,0.279296,0.200258
15,0.282489,0.204758
16,0.283589,0.209091
17,0.285747,0.210936
18,0.287790,0.214302
19,0.289468,0.217489
20,0.291074,0.221140
21,0.292419,0.223516
22,0.294055,0.226415
23,0.294971,0.228621
24,0.301930,0.238901
25,0.306969,0.245639
26,0.312505,0.252126
27,0.315990,0.256844
28,0.317555,0.261098
29,0.319643,0.263623
30,0.322286,0.268276
31,0.323887,0.271352
32,0.325509,0.274132
33,0.326137,0.276689
34,0.327941,0.278792
35,0.329028,0.280833
36,0.329731,0.283007
37,0.331622,0.285643
38,0.331877,0.286085
39,0.333567,0.287800
40,0.334520,0.289678
41,0.333302,0.287168
42,0.335960,0.289861
43,0.337161,0.292045
44,0.337110,0.292593
45,0.337815,0.292383
46,0.338680,0.294097
47,0.339480,0.296978
48,0.342380,0.301147
49,0.345148,0.304092
50,0.348017,0.307495
51,0.349745,0.310421
52,0.350825,0.312976
53,0.353454,0.317026
54,0.355102,0.318487
55,0.356533,0.320936
56,0.358507,0.322777
57,0.358687,0.324550
58,0.359675,0.325394
59,0.362218,0.328690
60,0.361227,0.330362
61,0.362479,0.330370
62,0.363251,0.330929
63,0.362555,0.330856
64,0.365254,0.333244
65,0.363573,0.331689
66,0.365166,0.333434
67,0.363744,0.332543
68,0.364355,0.335418
69,0.365550,0.337342
70,0.364745,0.335166
71,0.365247,0.337301
72,0.368366,0.341437
73,0.369330,0.342344
74,0.371302,0.344622
75,0.373687,0.346678
76,0.375368,0.348450
77,0.375375,0.350773
78,0.376850,0.352271
79,0.377720,0.353776
80,0.380095,0.356179
81,0.379352,0.355827
82,0.378689,0.355451
83,0.378896,0.356492
84,0.381383,0.359224
85,0.380380,0.359276
86,0.382103,0.360210
87,0.380097,0.359089
88,0.382663,0.361103
89,0.382832,0.361389
90,0.383793,0.363164
91,0.382735,0.363247
92,0.384721,0.365751
93,0.384491,0.365894
94,0.384096,0.365050
95,0.384197,0.364560
