loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.429458,0.408042,0.428367,20.32 M Ops,2.08 M Ops,1.32 M Ops,0.3104 M,0.4192 %,7.96 uJ,0.551849,0.517339,0.739315
