snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.251923,0.175401,0.252100,133.16 M Ops,12.52 M Ops,5.83 M Ops,0.1873 M,0.6366 %,38.08 uJ,0.175401,0.252100,0.884701
