loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.338030, 0.324873, 0.356119, 0.705614, 397.64 M Ops, 67.84 M Ops, 13.02 M Ops, 0.9594 M, 0.4087 %, 120.96 uJ
