shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.419830,0.411999,0.420220,33.74 M Ops,0.00 M Ops,33.74 M Ops,4.8339 M,1.0000 %,155.20 uJ,0.411999,0.420220,0.628283
shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.411802,0.399127,0.412141,33.74 M Ops,0.00 M Ops,33.74 M Ops,4.8339 M,1.0000 %,155.20 uJ,0.399127,0.412141,0.639897
shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.404288,0.401955,0.404519,5.86 M Ops,0.00 M Ops,5.86 M Ops,0.8416 M,1.0000 %,26.94 uJ,0.401955,0.404519,0.637346
