epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.373912,2.211972,0.084500,0.161095,2.379629,2.223646,0.077967,0.155203,"tensor(0.0649, device='cuda:0')","tensor([0., 0., 0., 0., 0., 1., 0., 0., 0.], device='cuda:0')","tensor(0.0137, device='cuda:0')","tensor(0.0073, device='cuda:0')"
1,2.296644,2.140289,0.081542,0.155539,2.171604,2.035419,0.079506,0.135390,"tensor(0.5108, device='cuda:0')","tensor([0.9677, 0.9429, 0.5000, 0.4091, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.4002, device='cuda:0')","tensor(0.4159, device='cuda:0')"
2,2.088032,1.943978,0.078330,0.143270,1.899182,1.771576,0.079190,0.126815,"tensor(0.8405, device='cuda:0')","tensor([1.0000, 0.9714, 0.9205, 0.8864, 1.0000, 1.0000, 1.0000, 0.2200, 0.7586],
       device='cuda:0')","tensor(0.8239, device='cuda:0')","tensor(0.8616, device='cuda:0')"
3,1.865805,1.731198,0.081733,0.133790,1.630703,1.502523,0.082620,0.127354,"tensor(0.9189, device='cuda:0')","tensor([1.0000, 0.9429, 0.9659, 0.9318, 1.0000, 1.0000, 1.0000, 0.6200, 0.8966],
       device='cuda:0')","tensor(0.9171, device='cuda:0')","tensor(0.9201, device='cuda:0')"
4,1.657233,1.529503,0.090160,0.126828,1.399200,1.275293,0.090122,0.123005,"tensor(0.9459, device='cuda:0')","tensor([0.9677, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.7800, 0.9310],
       device='cuda:0')","tensor(0.9460, device='cuda:0')","tensor(0.9449, device='cuda:0')"
5,1.441802,1.320166,0.109688,0.120539,1.159083,1.040361,0.108229,0.117640,"tensor(0.9595, device='cuda:0')","tensor([0.9677, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.8600, 0.9655],
       device='cuda:0')","tensor(0.9592, device='cuda:0')","tensor(0.9566, device='cuda:0')"
6,1.226291,1.108752,0.147822,0.116061,0.949590,0.834310,0.146037,0.113819,"tensor(0.9486, device='cuda:0')","tensor([0.9677, 0.9429, 0.9773, 0.9545, 1.0000, 1.0000, 1.0000, 0.7800, 0.9655],
       device='cuda:0')","tensor(0.9471, device='cuda:0')","tensor(0.9469, device='cuda:0')"
7,1.031149,0.915320,0.176230,0.114067,0.752762,0.638132,0.165922,0.112970,"tensor(0.9622, device='cuda:0')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.8600, 1.0000],
       device='cuda:0')","tensor(0.9643, device='cuda:0')","tensor(0.9628, device='cuda:0')"
8,0.875482,0.760401,0.205284,0.113029,0.572702,0.459697,0.189637,0.111109,"tensor(0.9757, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9400, 1.0000],
       device='cuda:0')","tensor(0.9759, device='cuda:0')","tensor(0.9737, device='cuda:0')"
9,0.762513,0.648771,0.217224,0.111569,0.461321,0.349966,0.196536,0.109390,"tensor(0.9757, device='cuda:0')","tensor([0.9677, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9600, 0.9655],
       device='cuda:0')","tensor(0.9738, device='cuda:0')","tensor(0.9716, device='cuda:0')"
10,0.694138,0.582289,0.216903,0.109680,0.398892,0.289912,0.205151,0.106928,"tensor(0.9811, device='cuda:0')","tensor([0.9677, 0.9143, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9400, 1.0000],
       device='cuda:0')","tensor(0.9803, device='cuda:0')","tensor(0.9817, device='cuda:0')"
11,0.655428,0.546249,0.212905,0.107050,0.368816,0.262708,0.204647,0.104062,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.9000, 1.0000],
       device='cuda:0')","tensor(0.9786, device='cuda:0')","tensor(0.9785, device='cuda:0')"
