loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.216604, 0.972973, 0.976587, 0.973146, 0.970339, 0.976587, 5353.06 M Ops, 517.11 M Ops, 60.52 M Ops, 32.5219 M, 0.3514 %, 743.78 uJ, 1.000000, 0.971429, 0.954545, 0.977273, 1.000000, 1.000000, 0.975000, 0.980000, 0.931035
