loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.403506, 0.269962, 0.269522, 0.230714, 0.260651, 0.269522, 11369.60 M Ops, 247.08 M Ops, 1313.19 M Ops, 6.8045 M, 0.4818 %, 6263.05 uJ, 0.666667, 0.060606, 0.196970, 0.153846
