epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.453514,0.453514,1.000000,0.444321,0.444321,0.000000,0.000000,0.649061,0.444490
1,0.429450,0.429450,1.000000,0.436652,0.436652,0.000000,0.000000,0.644909,0.436972
2,0.422664,0.422664,1.000000,0.433573,0.433573,0.000000,0.000000,0.641243,0.432647
3,0.418734,0.418734,1.000000,0.431325,0.431325,0.000000,0.000000,0.640937,0.431154
4,0.415941,0.415941,1.000000,0.430094,0.430094,0.000000,0.000000,0.639891,0.429829
5,0.413696,0.413696,1.000000,0.429661,0.429661,0.000000,0.000000,0.640138,0.429532
6,0.411790,0.411790,1.000000,0.427041,0.427041,0.000000,0.000000,0.635390,0.426487
7,0.410249,0.410249,1.000000,0.426801,0.426801,0.000000,0.000000,0.637255,0.427232
8,0.408752,0.408752,1.000000,0.426536,0.426536,0.000000,0.000000,0.636505,0.426721
9,0.407692,0.407692,1.000000,0.424804,0.424804,0.000000,0.000000,0.634518,0.425246
10,0.406844,0.406844,1.000000,0.426791,0.426791,0.000000,0.000000,0.635945,0.426676
11,0.405875,0.405875,1.000000,0.424828,0.424828,0.000000,0.000000,0.634496,0.425100
