loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.521161, 0.505700, 0.465880, 0.536556, 57.29 M Ops, 10.70 M Ops, 1.78 M Ops, 0.2687 M, 0.4408 %, 17.81 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.537369, 0.516710, 0.470970, 0.526466, 57.29 M Ops, 8.34 M Ops, 1.78 M Ops, 0.2687 M, 0.4315 %, 15.68 uJ
