epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,590.448095,589.949501,0.244515,0.495503,0.065654,199.682750,199.366036,0.317450,0.313540,"tensor(0.1351, device='cuda:1')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.8750, 0.0000, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.1185, device='cuda:1')","tensor(0.1153, device='cuda:1')"
1,301.120643,300.697113,0.229300,0.418822,0.241245,108.799740,108.427580,0.191040,0.370250,"tensor(0.4676, device='cuda:1')","tensor([0.0645, 0.6286, 1.0000, 0.0000, 0.3793, 1.0000, 0.6500, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.3713, device='cuda:1')","tensor(0.5267, device='cuda:1')"
2,105.834847,105.422497,0.175024,0.408106,0.249542,62.919480,62.548926,0.169102,0.368864,"tensor(0.5189, device='cuda:1')","tensor([0.9355, 1.0000, 0.0000, 0.9773, 1.0000, 0.7917, 0.8500, 0.0000, 0.1034],
       device='cuda:1')","tensor(0.5303, device='cuda:1')","tensor(0.5901, device='cuda:1')"
3,43.861559,43.462834,0.169599,0.395336,0.169213,23.311454,22.944330,0.139776,0.365727,"tensor(0.7297, device='cuda:1')","tensor([0.9032, 0.4571, 0.9773, 0.6136, 1.0000, 1.0000, 1.0000, 0.0000, 0.6897],
       device='cuda:1')","tensor(0.6881, device='cuda:1')","tensor(0.7007, device='cuda:1')"
4,35.483290,35.098826,0.159006,0.381927,0.094743,14.123518,13.761065,0.144888,0.361004,"tensor(0.8108, device='cuda:1')","tensor([0.8710, 0.9429, 0.4886, 0.8864, 0.9310, 1.0000, 0.9500, 0.9800, 0.6897],
       device='cuda:1')","tensor(0.8479, device='cuda:1')","tensor(0.8758, device='cuda:1')"
5,24.189165,23.815039,0.152919,0.372110,0.048684,3.857585,3.496721,0.140607,0.359457,"tensor(0.8838, device='cuda:1')","tensor([0.9355, 0.9143, 0.9318, 0.9773, 1.0000, 0.9583, 0.8250, 0.7200, 0.6897],
       device='cuda:1')","tensor(0.8838, device='cuda:1')","tensor(0.9042, device='cuda:1')"
6,18.412821,18.035785,0.146788,0.375183,0.038528,3.951465,3.578051,0.146635,0.371948,"tensor(0.8973, device='cuda:1')","tensor([0.8710, 0.9714, 0.7614, 0.9773, 0.9655, 1.0000, 1.0000, 0.9600, 0.7241],
       device='cuda:1')","tensor(0.9079, device='cuda:1')","tensor(0.9151, device='cuda:1')"
7,12.888612,12.501691,0.151487,0.384991,0.041526,2.941470,2.555040,0.149881,0.384931,"tensor(0.8730, device='cuda:1')","tensor([0.7097, 0.8571, 0.8636, 0.7045, 0.8621, 1.0000, 0.9750, 0.9400, 1.0000],
       device='cuda:1')","tensor(0.8670, device='cuda:1')","tensor(0.8932, device='cuda:1')"
8,10.712347,10.321969,0.151599,0.388465,0.039660,30.214225,29.829354,0.148930,0.383382,"tensor(0.3649, device='cuda:1')","tensor([0.4194, 0.0000, 0.0000, 0.9091, 0.9655, 1.0000, 0.5750, 0.0000, 0.2414],
       device='cuda:1')","tensor(0.4209, device='cuda:1')","tensor(0.5482, device='cuda:1')"
9,13.030164,12.646578,0.146683,0.381623,0.049691,7.601731,7.223144,0.148231,0.377105,"tensor(0.6649, device='cuda:1')","tensor([0.9677, 1.0000, 0.3750, 0.9545, 1.0000, 1.0000, 0.3750, 0.7200, 0.0690],
       device='cuda:1')","tensor(0.6491, device='cuda:1')","tensor(0.7390, device='cuda:1')"
10,16.821624,16.446380,0.162546,0.372730,0.088900,3.653756,3.273851,0.250781,0.377397,"tensor(0.8270, device='cuda:1')","tensor([0.9677, 1.0000, 0.9886, 0.8409, 0.5862, 1.0000, 0.8750, 0.3600, 0.7931],
       device='cuda:1')","tensor(0.8076, device='cuda:1')","tensor(0.8628, device='cuda:1')"
11,11.022523,10.652054,0.189432,0.367843,0.073063,1.640823,1.268414,0.170968,0.370699,"tensor(0.9108, device='cuda:1')","tensor([0.9355, 1.0000, 0.9659, 0.9545, 1.0000, 1.0000, 0.7000, 0.8800, 0.7241],
       device='cuda:1')","tensor(0.9044, device='cuda:1')","tensor(0.9119, device='cuda:1')"
12,10.128976,9.760004,0.160361,0.367216,0.015186,2.016805,1.648548,0.146339,0.366794,"tensor(0.9162, device='cuda:1')","tensor([0.9355, 0.9714, 0.8523, 0.9773, 1.0000, 1.0000, 0.9000, 0.9800, 0.6897],
       device='cuda:1')","tensor(0.9186, device='cuda:1')","tensor(0.9254, device='cuda:1')"
13,9.416459,9.048628,0.151136,0.366267,0.005184,2.229441,1.861569,0.145361,0.366419,"tensor(0.8865, device='cuda:1')","tensor([0.9032, 0.9714, 0.7273, 0.9545, 1.0000, 1.0000, 0.9250, 0.9400, 0.7931],
       device='cuda:1')","tensor(0.8937, device='cuda:1')","tensor(0.8843, device='cuda:1')"
14,9.030692,8.662478,0.143522,0.366740,0.003754,1.752831,1.384814,0.140170,0.366616,"tensor(0.9054, device='cuda:1')","tensor([0.9032, 1.0000, 0.7955, 0.9545, 1.0000, 1.0000, 0.9500, 0.9200, 0.7931],
       device='cuda:1')","tensor(0.9070, device='cuda:1')","tensor(0.8967, device='cuda:1')"
15,8.699891,8.331450,0.140025,0.367015,0.002539,1.688344,1.320420,0.135718,0.366567,"tensor(0.9054, device='cuda:1')","tensor([0.9032, 1.0000, 0.7955, 0.9545, 1.0000, 1.0000, 0.9500, 0.9200, 0.7931],
       device='cuda:1')","tensor(0.9070, device='cuda:1')","tensor(0.8967, device='cuda:1')"
16,8.656162,8.287690,0.139453,0.367060,0.001784,1.650509,1.282572,0.133825,0.366599,"tensor(0.9054, device='cuda:1')","tensor([0.9032, 1.0000, 0.7955, 0.9545, 1.0000, 1.0000, 0.9500, 0.9200, 0.7931],
       device='cuda:1')","tensor(0.9070, device='cuda:1')","tensor(0.8967, device='cuda:1')"
17,8.609497,8.240973,0.138257,0.367126,0.001681,1.641170,1.273079,0.133067,0.366761,"tensor(0.9054, device='cuda:1')","tensor([0.9032, 1.0000, 0.7955, 0.9545, 1.0000, 1.0000, 0.9500, 0.9200, 0.7931],
       device='cuda:1')","tensor(0.9070, device='cuda:1')","tensor(0.8967, device='cuda:1')"
18,8.557786,8.189249,0.136972,0.367151,0.001665,1.633138,1.265034,0.131885,0.366786,"tensor(0.9054, device='cuda:1')","tensor([0.9032, 1.0000, 0.7955, 0.9545, 1.0000, 1.0000, 0.9500, 0.9200, 0.7931],
       device='cuda:1')","tensor(0.9066, device='cuda:1')","tensor(0.8959, device='cuda:1')"
