epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.277543,0.277543,1.000000,0.246528,0.246528,0.000000,0.000000,0.125285,0.240531
1,0.263379,0.263379,1.000000,0.244369,0.244369,0.000000,0.000000,0.124521,0.240131
2,0.259597,0.259597,1.000000,0.241805,0.241805,0.000000,0.000000,0.123404,0.237804
3,0.256447,0.256447,1.000000,0.239888,0.239888,0.000000,0.000000,0.122603,0.236082
4,0.254672,0.254672,1.000000,0.241044,0.241044,0.000000,0.000000,0.122721,0.237367
5,0.253341,0.253341,1.000000,0.242192,0.242192,0.000000,0.000000,0.123963,0.238586
6,0.252576,0.252576,1.000000,0.240165,0.240165,0.000000,0.000000,0.121582,0.236086
7,0.249042,0.249042,1.000000,0.237418,0.237418,0.000000,0.000000,0.120875,0.233618
8,0.248404,0.248404,1.000000,0.237759,0.237759,0.000000,0.000000,0.120659,0.233811
9,0.247990,0.247990,1.000000,0.238077,0.238077,0.000000,0.000000,0.121138,0.234034
10,0.247809,0.247809,1.000000,0.237665,0.237665,0.000000,0.000000,0.120963,0.233696
11,0.247528,0.247528,1.000000,0.237963,0.237963,0.000000,0.000000,0.121280,0.234098
