epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.384104,0.380758,0.334635,0.206592,0.318793,0.317558,0.123497,0.245704,0.237805,0.317541
1,0.354643,0.352976,0.166708,0.274077,0.314395,0.313444,0.095109,0.296941,0.235450,0.313457
2,0.351251,0.349720,0.153136,0.318861,0.311590,0.310699,0.089063,0.335376,0.232107,0.310676
3,0.349671,0.348155,0.151569,0.341108,0.309961,0.309084,0.087732,0.347051,0.231257,0.309089
4,0.348893,0.347392,0.150020,0.350758,0.309698,0.308827,0.087109,0.355096,0.231377,0.308794
5,0.348469,0.346982,0.148665,0.357333,0.309145,0.308295,0.084914,0.358001,0.230859,0.308290
6,0.348082,0.346601,0.148064,0.363633,0.308836,0.307986,0.085030,0.369181,0.230967,0.307991
7,0.347800,0.346323,0.147714,0.368529,0.308452,0.307593,0.085941,0.371908,0.229453,0.307591
8,0.347740,0.346259,0.148131,0.372219,0.309512,0.308666,0.084634,0.374433,0.229498,0.308689
9,0.347812,0.346339,0.147324,0.376516,0.309449,0.308596,0.085298,0.381802,0.230407,0.308605
10,0.347695,0.346227,0.146755,0.380583,0.309241,0.308404,0.083681,0.381761,0.230157,0.308342
