epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.289939,0.289939,1.000000,0.137214,0.137214,0.000000,0.000000,0.137090,0.258968
1,0.238711,0.238711,1.000000,0.131757,0.131757,0.000000,0.000000,0.131758,0.252036
2,0.222849,0.222849,1.000000,0.129381,0.129381,0.000000,0.000000,0.129399,0.249613
3,0.213886,0.213886,1.000000,0.128323,0.128323,0.000000,0.000000,0.128285,0.247729
4,0.207814,0.207814,1.000000,0.127414,0.127414,0.000000,0.000000,0.127346,0.246633
5,0.202697,0.202697,1.000000,0.127475,0.127475,0.000000,0.000000,0.127490,0.246351
6,0.198779,0.198779,1.000000,0.127211,0.127211,0.000000,0.000000,0.127446,0.245922
7,0.195486,0.195486,1.000000,0.126688,0.126688,0.000000,0.000000,0.126834,0.245315
8,0.192849,0.192849,1.000000,0.127948,0.127948,0.000000,0.000000,0.127973,0.245580
9,0.190084,0.190084,1.000000,0.127929,0.127929,0.000000,0.000000,0.127854,0.245495
