loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.410954, 0.404492, 0.395747, 0.738664, 359.40 M Ops, 28.25 M Ops, 7.61 M Ops, 1.1426 M, 0.4573 %, 60.44 uJ
