loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.356576, 0.346973, 0.381089, 36.85 M Ops, 5.18 M Ops, 3.63 M Ops, 0.1414 M, 0.3786 %, 21.38 uJ
