epoch,train_loss,train_score,val_loss,val_score,val_rec,val_distill
0,0.179425,0.179425,0.034442,0.034442,0.000000,0.000000
1,0.058675,0.058675,0.027808,0.027808,0.000000,0.000000
2,0.052243,0.052243,0.026129,0.026129,0.000000,0.000000
3,0.050237,0.050237,0.025597,0.025597,0.000000,0.000000
4,0.048555,0.048555,0.024279,0.024279,0.000000,0.000000
5,0.047624,0.047624,0.023736,0.023736,0.000000,0.000000
6,0.047422,0.047422,0.025326,0.025326,0.000000,0.000000
7,0.047373,0.047373,0.024554,0.024554,0.000000,0.000000
8,0.046835,0.046835,0.023920,0.023920,0.000000,0.000000
