loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.801881, 0.642452, 0.642452, 0.641453, 0.644057, 0.642452, 40431.49 M Ops, 3219.44 M Ops, 3150.09 M Ops, 16.4017 M, 0.4078 %, 17387.91 uJ, 0.695233, 0.589671
