loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.505369, 0.480516, 0.437002, 0.565041, 337.98 M Ops, 42.65 M Ops, 6.93 M Ops, 1.1044 M, 0.4798 %, 70.28 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.470298, 0.456938, 0.428063, 0.586382, 337.98 M Ops, 40.17 M Ops, 6.93 M Ops, 1.1044 M, 0.4793 %, 68.04 uJ
