run_id,architecture,horizon,data,seed,heterogeneous,variant,policy,mse,mae,best_epoch,epochs,best_val_mse,parameters,seconds,log_path,support_density,empty_read_fraction,mean_real_mass,mean_gate_after_first_patch,mean_lag_in_patches,evidence_to_charge_abs_ratio,off_minus_full_mse,uniform_minus_full_mse,recent_minus_full_mse
patchtst_ETTh1_p96_flatten_heterogeneous_dense_seed7,patchtst,96,ETTh1,7,True,heterogeneous_dense,dense,0.43154660961745517,0.44288763376314666,8,15,0.6988347341135183,153700,372.89212822914124,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p96/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_dense,1.0,0.0,0.9424473643302917,0.45300447940826416,9.853814048314234,0.018748298287391663,-0.008140343054671983,-0.0007825312572153909,0.0018248898970106286
patchtst_ETTh1_p96_flatten_heterogeneous_dense_seed13,patchtst,96,ETTh1,13,True,heterogeneous_dense,dense,0.4272774974390825,0.44407171574497417,2,9,0.7287109514136861,153700,210.32064294815063,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p96/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_dense,1.0,0.0,0.9460203647613525,0.47636014223098755,9.922558450634824,0.01940908096730709,-0.0009430170949393246,-2.4595906543689594e-05,0.0024548144054634125
patchtst_ETTh1_p96_flatten_heterogeneous_dense_seed21,patchtst,96,ETTh1,21,True,heterogeneous_dense,dense,0.42061535342091555,0.4399243470117401,5,12,0.7126395899297883,153700,302.70979356765747,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p96/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_dense,1.0,0.0,0.9385133385658264,0.45885923504829407,9.918427008728031,0.018855204805731773,-0.0009375320071852711,-0.000507604638570136,0.0009053934274872444
patchtst_ETTh1_p96_flatten_heterogeneous_no_memory_seed7,patchtst,96,ETTh1,7,True,heterogeneous_no_memory,off,0.42624908689150254,0.4399284399743232,8,15,0.7001365772237413,153700,62.31420278549194,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p96/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
patchtst_ETTh1_p96_flatten_heterogeneous_no_memory_seed13,patchtst,96,ETTh1,13,True,heterogeneous_no_memory,off,0.42759161308952376,0.4451321985709977,2,9,0.7284092113114801,153700,37.82115817070007,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p96/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
patchtst_ETTh1_p96_flatten_heterogeneous_no_memory_seed21,patchtst,96,ETTh1,21,True,heterogeneous_no_memory,off,0.41747134805416325,0.43748851868727673,5,12,0.7055582839575036,153700,51.705647706985474,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p96/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed7,patchtst,96,ETTh1,7,True,heterogeneous_sparse,sparse,0.42596606908530377,0.44458514406633937,6,13,0.7058198533630654,153700,405.0520408153534,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p96/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_sparse,0.33245640993118286,0.026118794456124306,0.9080061912536621,0.44352105259895325,7.047077222352791,0.020386677235364914,-0.004827773354645237,-0.0024318255400812006,0.00020333850469256287
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed13,patchtst,96,ETTh1,13,True,heterogeneous_sparse,sparse,0.4277539023736583,0.4456168441701475,2,9,0.7294641154797021,153700,278.08715653419495,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p96/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_sparse,0.3798946440219879,0.007445013150572777,0.9637770056724548,0.4861961603164673,7.329303153110601,0.02282390557229519,-0.00021277948712722372,9.056878930469026e-05,0.0013978659046431918
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed21,patchtst,96,ETTh1,21,True,heterogeneous_sparse,sparse,0.4205011290525847,0.44019924600738397,5,12,0.7108920528362491,153700,263.84810853004456,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p96/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_sparse,0.4159783720970154,0.003552373731508851,0.9823189377784729,0.4819907546043396,9.206009775081364,0.019868746399879456,-0.000502173108512971,-0.0005463927519919753,0.0006853863000454985
patchtst_ETTh1_p96_flatten_homogeneous_dense_seed7,patchtst,96,ETTh1,7,False,homogeneous_dense,dense,0.42456999276857416,0.44086693569916074,5,12,0.7390713985070044,153700,285.01955246925354,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p96/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_homogeneous_dense,1.0,0.0,0.9143174886703491,0.46027520298957825,9.520753555203555,0.01995103433728218,-0.0003363992863463783,-0.0009493128349792879,0.00098868283765019
