run_id,layer,variant,data,seed,support_density,empty_read_fraction,mean_real_mass,spike_rate,membrane_diversity
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed7,embedding,heterogeneous_sparse,ETTh1,7,0.42548635601997375,0.004246515687555075,0.9803583025932312,0.013804740330670029,0.11595885455608368
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed7,block0,heterogeneous_sparse,ETTh1,7,0.4338018000125885,0.001810213434509933,0.9917371869087219,0.030200359411537647,0.1307520568370819
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed7,block1,heterogeneous_sparse,ETTh1,7,0.33245640993118286,0.026118794456124306,0.9080061912536621,0.0567203420214355,0.15910674631595612
patchtst_ETTh2_p96_flatten_homogeneous_no_memory_seed7,embedding,homogeneous_no_memory,ETTh2,7,0.0,1.0,0.0,0.12272799760103226,0.0
patchtst_ETTh2_p96_flatten_homogeneous_no_memory_seed7,block0,homogeneous_no_memory,ETTh2,7,0.0,1.0,0.0,0.07566698640584946,0.0
patchtst_ETTh2_p96_flatten_homogeneous_no_memory_seed7,block1,homogeneous_no_memory,ETTh2,7,0.0,1.0,0.0,0.10501700639724731,0.0
patchtst_ETTh2_p96_flatten_homogeneous_dense_seed7,embedding,homogeneous_dense,ETTh2,7,0.9993162155151367,0.0,0.9413179159164429,0.08265572041273117,0.0
patchtst_ETTh2_p96_flatten_homogeneous_dense_seed7,block0,homogeneous_dense,ETTh2,7,0.999931275844574,0.0,0.9455585479736328,0.06699085980653763,0.0
patchtst_ETTh2_p96_flatten_homogeneous_dense_seed7,block1,homogeneous_dense,ETTh2,7,0.9995981454849243,0.0,0.9102733135223389,0.07257121801376343,0.0
patchtst_ETTh2_p96_flatten_homogeneous_sparse_seed7,embedding,homogeneous_sparse,ETTh2,7,0.5373125672340393,0.009704377502202988,0.9794560670852661,0.08104804158210754,0.0
patchtst_ETTh2_p96_flatten_homogeneous_sparse_seed7,block0,homogeneous_sparse,ETTh2,7,0.5325942039489746,0.007281685713678598,0.9842678308486938,0.06413424760103226,0.0
patchtst_ETTh2_p96_flatten_homogeneous_sparse_seed7,block1,homogeneous_sparse,ETTh2,7,0.4929652512073517,0.022239765152335167,0.9579801559448242,0.07164115458726883,0.0
patchtst_ETTh2_p96_flatten_heterogeneous_no_memory_seed7,embedding,heterogeneous_no_memory,ETTh2,7,0.0,1.0,0.0,0.0802741008810699,0.2203594297170639
patchtst_ETTh2_p96_flatten_heterogeneous_no_memory_seed7,block0,heterogeneous_no_memory,ETTh2,7,0.0,1.0,0.0,0.0708672134205699,0.19366438686847687
patchtst_ETTh2_p96_flatten_heterogeneous_no_memory_seed7,block1,heterogeneous_no_memory,ETTh2,7,0.0,1.0,0.0,0.07995190285146236,0.2057027816772461
patchtst_ETTh2_p96_flatten_heterogeneous_dense_seed7,embedding,heterogeneous_dense,ETTh2,7,0.9994082450866699,0.0,0.9388728737831116,0.07358099054545164,0.18856896460056305
patchtst_ETTh2_p96_flatten_heterogeneous_dense_seed7,block0,heterogeneous_dense,ETTh2,7,0.9993143081665039,0.0,0.8733816742897034,0.07135881576687098,0.1755877286195755
patchtst_ETTh2_p96_flatten_heterogeneous_dense_seed7,block1,heterogeneous_dense,ETTh2,7,0.9995450377464294,0.0,0.9283874034881592,0.079696134198457,0.1822829693555832
patchtst_ETTh2_p96_flatten_heterogeneous_sparse_seed7,embedding,heterogeneous_sparse,ETTh2,7,0.44398966431617737,0.02376415580511093,0.9385462999343872,0.0727705117315054,0.18980929255485535
patchtst_ETTh2_p96_flatten_heterogeneous_sparse_seed7,block0,heterogeneous_sparse,ETTh2,7,0.44651997089385986,0.06956391781568527,0.880950927734375,0.06890080217272043,0.17436827719211578
patchtst_ETTh2_p96_flatten_heterogeneous_sparse_seed7,block1,heterogeneous_sparse,ETTh2,7,0.3824949264526367,0.08358286321163177,0.8653057217597961,0.07566698361188173,0.17977464199066162
patchtst_ETTh1_p96_flatten_homogeneous_no_memory_seed13,embedding,homogeneous_no_memory,ETTh1,13,0.0,1.0,0.0,0.013539008796215057,0.0
patchtst_ETTh1_p96_flatten_homogeneous_no_memory_seed13,block0,homogeneous_no_memory,ETTh1,13,0.0,1.0,0.0,0.03883662819862366,0.0
patchtst_ETTh1_p96_flatten_homogeneous_no_memory_seed13,block1,homogeneous_no_memory,ETTh1,13,0.0,1.0,0.0,0.08058301359415054,0.0
patchtst_ETTh1_p96_flatten_homogeneous_dense_seed13,embedding,homogeneous_dense,ETTh1,13,1.0,0.0,0.9409826397895813,0.01551870722323656,0.0
patchtst_ETTh1_p96_flatten_homogeneous_dense_seed13,block0,homogeneous_dense,ETTh1,13,1.0,0.0,0.9535890221595764,0.039912838488817215,0.0
patchtst_ETTh1_p96_flatten_homogeneous_dense_seed13,block1,homogeneous_dense,ETTh1,13,1.0,0.0,0.9403618574142456,0.0841703861951828,0.0
patchtst_ETTh1_p96_flatten_homogeneous_sparse_seed13,embedding,homogeneous_sparse,ETTh1,13,0.47199127078056335,0.010997386649250984,0.9668148756027222,0.016063455492258072,0.0
patchtst_ETTh1_p96_flatten_homogeneous_sparse_seed13,block0,homogeneous_sparse,ETTh1,13,0.47447359561920166,0.0008166376501321793,0.9959365129470825,0.04235756769776344,0.0
patchtst_ETTh1_p96_flatten_homogeneous_sparse_seed13,block1,homogeneous_sparse,ETTh1,13,0.3485286235809326,0.05237369239330292,0.8645005226135254,0.08883397281169891,0.0
patchtst_ETTh1_p96_flatten_heterogeneous_no_memory_seed13,embedding,heterogeneous_no_memory,ETTh1,13,0.0,1.0,0.0,0.011738679779227823,0.10801247507333755
patchtst_ETTh1_p96_flatten_heterogeneous_no_memory_seed13,block0,heterogeneous_no_memory,ETTh1,13,0.0,1.0,0.0,0.02472297428175807,0.12552548944950104
patchtst_ETTh1_p96_flatten_heterogeneous_no_memory_seed13,block1,heterogeneous_no_memory,ETTh1,13,0.0,1.0,0.0,0.0457688937895,0.1428862065076828
patchtst_ETTh1_p96_flatten_heterogeneous_dense_seed13,embedding,heterogeneous_dense,ETTh1,13,1.0,0.0,0.9526445865631104,0.012891289021354169,0.1124090850353241
patchtst_ETTh1_p96_flatten_heterogeneous_dense_seed13,block0,heterogeneous_dense,ETTh1,13,1.0,0.0,0.9372486472129822,0.02654655498918146,0.12952230870723724
patchtst_ETTh1_p96_flatten_heterogeneous_dense_seed13,block1,heterogeneous_dense,ETTh1,13,1.0,0.0,0.9460203647613525,0.04776187799870968,0.14809827506542206
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed13,embedding,heterogeneous_sparse,ETTh1,13,0.44506362080574036,0.0019463197095319629,0.987176775932312,0.013562260603066534,0.11484359949827194
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed13,block0,heterogeneous_sparse,ETTh1,13,0.44269147515296936,0.0022593641187995672,0.9898340702056885,0.02709462644997984,0.13265050947666168
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed13,block1,heterogeneous_sparse,ETTh1,13,0.3798946440219879,0.007445013150572777,0.9637770056724548,0.04906063945963979,0.15173675119876862
patchtst_ETTh2_p96_flatten_homogeneous_no_memory_seed13,embedding,homogeneous_no_memory,ETTh2,13,0.0,1.0,0.0,0.0752418115735054,0.0
patchtst_ETTh2_p96_flatten_homogeneous_no_memory_seed13,block0,homogeneous_no_memory,ETTh2,13,0.0,1.0,0.0,0.08864795416593552,0.0
patchtst_ETTh2_p96_flatten_homogeneous_no_memory_seed13,block1,homogeneous_no_memory,ETTh2,13,0.0,1.0,0.0,0.10077858716249466,0.0
patchtst_ETTh2_p96_flatten_homogeneous_dense_seed13,embedding,homogeneous_dense,ETTh2,13,0.9970704913139343,0.0,0.9333715438842773,0.07603900879621506,0.0
patchtst_ETTh2_p96_flatten_homogeneous_dense_seed13,block0,homogeneous_dense,ETTh2,13,0.9924486875534058,0.00010888501856243238,0.679454505443573,0.08694727718830109,0.0
patchtst_ETTh2_p96_flatten_homogeneous_dense_seed13,block1,homogeneous_dense,ETTh2,13,0.9982176423072815,0.0,0.8489497900009155,0.1003534197807312,0.0
patchtst_ETTh2_p96_flatten_homogeneous_sparse_seed13,embedding,homogeneous_sparse,ETTh2,13,0.46746736764907837,0.003103222930803895,0.990105926990509,0.07587956637144089,0.0
patchtst_ETTh2_p96_flatten_homogeneous_sparse_seed13,block0,homogeneous_sparse,ETTh2,13,0.4884931743144989,0.007690004538744688,0.9789722561836243,0.08568505197763443,0.0
patchtst_ETTh2_p96_flatten_homogeneous_sparse_seed13,block1,homogeneous_sparse,ETTh2,13,0.4126806855201721,0.07165995240211487,0.8681720495223999,0.09780240058898926,0.0
patchtst_ETTh2_p96_flatten_heterogeneous_no_memory_seed13,embedding,heterogeneous_no_memory,ETTh2,13,0.0,1.0,0.0,0.066741734277457,0.2169957160949707
patchtst_ETTh2_p96_flatten_heterogeneous_no_memory_seed13,block0,heterogeneous_no_memory,ETTh2,13,0.0,1.0,0.0,0.0712392358109355,0.1959787756204605
patchtst_ETTh2_p96_flatten_heterogeneous_no_memory_seed13,block1,heterogeneous_no_memory,ETTh2,13,0.0,1.0,0.0,0.07638445729389787,0.2042127549648285
patchtst_ETTh2_p96_flatten_heterogeneous_dense_seed13,embedding,heterogeneous_dense,ETTh2,13,0.9967944025993347,0.0,0.9065430760383606,0.06851216964423656,0.2354176789522171
patchtst_ETTh2_p96_flatten_heterogeneous_dense_seed13,block0,heterogeneous_dense,ETTh2,13,0.998694658279419,0.0,0.8326951861381531,0.0727572264149785,0.20254066586494446
patchtst_ETTh2_p96_flatten_heterogeneous_dense_seed13,block1,heterogeneous_dense,ETTh2,13,0.9991347789764404,0.0,0.9002755880355835,0.07815157063305378,0.2112664133310318
patchtst_ETTh2_p96_flatten_heterogeneous_sparse_seed13,embedding,heterogeneous_sparse,ETTh2,13,0.43270063400268555,0.013379246927797794,0.9521128535270691,0.06802388932555914,0.24960769712924957
patchtst_ETTh2_p96_flatten_heterogeneous_sparse_seed13,block0,heterogeneous_sparse,ETTh2,13,0.44502344727516174,0.012862042523920536,0.9460583329200745,0.07113626739010215,0.20459799468517303
patchtst_ETTh2_p96_flatten_heterogeneous_sparse_seed13,block1,heterogeneous_sparse,ETTh2,13,0.3398256003856659,0.10232469439506531,0.7969666123390198,0.07560387207195163,0.20720739662647247
patchtst_ETTh1_p96_flatten_homogeneous_no_memory_seed21,embedding,homogeneous_no_memory,ETTh1,21,0.0,1.0,0.0,0.019943132996559143,0.0
patchtst_ETTh1_p96_flatten_homogeneous_no_memory_seed21,block0,homogeneous_no_memory,ETTh1,21,0.0,1.0,0.0,0.07573341578245163,0.0
patchtst_ETTh1_p96_flatten_homogeneous_no_memory_seed21,block1,homogeneous_no_memory,ETTh1,21,0.0,1.0,0.0,0.16079400479793549,0.0
patchtst_ETTh1_p96_flatten_homogeneous_dense_seed21,embedding,homogeneous_dense,ETTh1,21,1.0,0.0,0.9506940245628357,0.018561329692602158,0.0
patchtst_ETTh1_p96_flatten_homogeneous_dense_seed21,block0,homogeneous_dense,ETTh1,21,1.0,0.0,0.943145215511322,0.06171609088778496,0.0
patchtst_ETTh1_p96_flatten_homogeneous_dense_seed21,block1,homogeneous_dense,ETTh1,21,1.0,0.0,0.9400566816329956,0.11684204638004303,0.0
patchtst_ETTh1_p96_flatten_homogeneous_sparse_seed21,embedding,homogeneous_sparse,ETTh1,21,0.43245044350624084,0.012725936248898506,0.9646976590156555,0.024686437100172043,0.0
patchtst_ETTh1_p96_flatten_homogeneous_sparse_seed21,block0,homogeneous_sparse,ETTh1,21,0.43134474754333496,0.001088850200176239,0.994439423084259,0.07904177159070969,0.0
patchtst_ETTh1_p96_flatten_homogeneous_sparse_seed21,block1,homogeneous_sparse,ETTh1,21,0.3964095115661621,0.0017829921562224627,0.9899111390113831,0.1653512865304947,0.0
patchtst_ETTh1_p96_flatten_heterogeneous_no_memory_seed21,embedding,heterogeneous_no_memory,ETTh1,21,0.0,1.0,0.0,0.016388977062888443,0.1207018569111824
patchtst_ETTh1_p96_flatten_heterogeneous_no_memory_seed21,block0,heterogeneous_no_memory,ETTh1,21,0.0,1.0,0.0,0.035647852695547044,0.13281764090061188
patchtst_ETTh1_p96_flatten_heterogeneous_no_memory_seed21,block1,heterogeneous_no_memory,ETTh1,21,0.0,1.0,0.0,0.06470889248885214,0.1543213427066803
patchtst_ETTh1_p96_flatten_heterogeneous_dense_seed21,embedding,heterogeneous_dense,ETTh1,21,1.0,0.0,0.9298380613327026,0.018916746135801077,0.12731505930423737
patchtst_ETTh1_p96_flatten_heterogeneous_dense_seed21,block0,heterogeneous_dense,ETTh1,21,1.0,0.0,0.9494990706443787,0.03774712886661291,0.14155174791812897
patchtst_ETTh1_p96_flatten_heterogeneous_dense_seed21,block1,heterogeneous_dense,ETTh1,21,1.0,0.0,0.9385133385658264,0.06560241291299462,0.1583613157272339
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed21,embedding,heterogeneous_sparse,ETTh1,21,0.3851269483566284,0.014536149799823761,0.9538125395774841,0.019899951410479844,0.13084927201271057
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed21,block0,heterogeneous_sparse,ETTh1,21,0.37179824709892273,0.009268837049603462,0.9642115831375122,0.0390525353141129,0.1454010307788849
patchtst_ETTh1_p96_flatten_heterogeneous_sparse_seed21,block1,heterogeneous_sparse,ETTh1,21,0.4159783720970154,0.003552373731508851,0.9823189377784729,0.06560573074966669,0.1602022796869278
patchtst_ETTh2_p96_flatten_homogeneous_no_memory_seed21,embedding,homogeneous_no_memory,ETTh2,21,0.0,1.0,0.0,0.09010948240756989,0.0
patchtst_ETTh2_p96_flatten_homogeneous_no_memory_seed21,block0,homogeneous_no_memory,ETTh2,21,0.0,1.0,0.0,0.07922778278589249,0.0
patchtst_ETTh2_p96_flatten_homogeneous_no_memory_seed21,block1,homogeneous_no_memory,ETTh2,21,0.0,1.0,0.0,0.08660182356834412,0.0
patchtst_ETTh2_p96_flatten_homogeneous_dense_seed21,embedding,homogeneous_dense,ETTh2,21,0.9971404671669006,0.0,0.9290567636489868,0.09186330437660217,0.0
patchtst_ETTh2_p96_flatten_homogeneous_dense_seed21,block0,homogeneous_dense,ETTh2,21,0.9997050762176514,0.0,0.9395627379417419,0.08334662020206451,0.0
patchtst_ETTh2_p96_flatten_homogeneous_dense_seed21,block1,homogeneous_dense,ETTh2,21,0.9990932941436768,0.0,0.8975368738174438,0.09301923960447311,0.0
patchtst_ETTh2_p96_flatten_homogeneous_sparse_seed21,embedding,homogeneous_sparse,ETTh2,21,0.4685613811016083,0.005907012149691582,0.9841594696044922,0.09251435101032257,0.0
patchtst_ETTh2_p96_flatten_homogeneous_sparse_seed21,block0,homogeneous_sparse,ETTh2,21,0.4197770059108734,0.0019190984312444925,0.9932878613471985,0.08474170416593552,0.0
patchtst_ETTh2_p96_flatten_homogeneous_sparse_seed21,block1,homogeneous_sparse,ETTh2,21,0.476972758769989,0.019612913951277733,0.9546663165092468,0.09392272680997849,0.0
patchtst_ETTh2_p96_flatten_heterogeneous_no_memory_seed21,embedding,heterogeneous_no_memory,ETTh2,21,0.0,1.0,0.0,0.09792197868227959,0.2753573954105377
patchtst_ETTh2_p96_flatten_heterogeneous_no_memory_seed21,block0,heterogeneous_no_memory,ETTh2,21,0.0,1.0,0.0,0.08276865445077419,0.23868708312511444
patchtst_ETTh2_p96_flatten_heterogeneous_no_memory_seed21,block1,heterogeneous_no_memory,ETTh2,21,0.0,1.0,0.0,0.08936543203890324,0.23680101335048676
patchtst_ETTh2_p96_flatten_heterogeneous_dense_seed21,embedding,heterogeneous_dense,ETTh2,21,0.9974243640899658,0.0,0.878711998462677,0.08163597481325269,0.22977115213871002
patchtst_ETTh2_p96_flatten_heterogeneous_dense_seed21,block0,heterogeneous_dense,ETTh2,21,0.999534010887146,0.0,0.8147615194320679,0.0756769496947527,0.2112259566783905
patchtst_ETTh2_p96_flatten_heterogeneous_dense_seed21,block1,heterogeneous_dense,ETTh2,21,0.999340832233429,0.0,0.9203323125839233,0.0777695826254785,0.21247945725917816
patchtst_ETTh2_p96_flatten_heterogeneous_sparse_seed21,embedding,heterogeneous_sparse,ETTh2,21,0.3944690227508545,0.04713360220193863,0.8953827619552612,0.0989384027197957,0.2838161289691925
patchtst_ETTh2_p96_flatten_heterogeneous_sparse_seed21,block0,heterogeneous_sparse,ETTh2,21,0.3035137355327606,0.10378103703260422,0.843694269657135,0.07882586680352688,0.23428520560264587
patchtst_ETTh2_p96_flatten_heterogeneous_sparse_seed21,block1,heterogeneous_sparse,ETTh2,21,0.39919063448905945,0.03297854959964752,0.922402024269104,0.08744220016524196,0.24208198487758636
