loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.417324, 0.411042, 0.430944, 0.737398, 62.74 M Ops, 10.93 M Ops, 2.84 M Ops, 0.2725 M, 0.3741 %, 22.92 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.417539, 0.410936, 0.430355, 0.737466, 62.74 M Ops, 10.92 M Ops, 2.84 M Ops, 0.2725 M, 0.3728 %, 22.91 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.418246, 0.411832, 0.430696, 0.736893, 62.74 M Ops, 10.94 M Ops, 2.84 M Ops, 0.2725 M, 0.3770 %, 22.93 uJ
