loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.430548, 0.790244, 0.703710, 0.717549, 0.742589, 0.703710, 13321.86 M Ops, 575.14 M Ops, 2323.36 M Ops, 15.8996 M, 0.3807 %, 11205.10 uJ, 0.898649, 0.508772
