epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.383797,2.206320,0.072618,0.170215,2.375712,2.211233,0.081114,0.156367,"tensor(0.0730, device='cuda:1')","tensor([0.3871, 0.0286, 0.0000, 0.0000, 0.0000, 0.5833, 0.0000, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.0413, device='cuda:1')","tensor(0.0366, device='cuda:1')"
1,2.330980,2.154720,0.069590,0.169301,2.246028,2.086509,0.083110,0.151208,"tensor(0.4622, device='cuda:1')","tensor([0.8710, 0.8571, 0.3523, 0.5682, 0.0000, 1.0000, 0.8250, 0.0200, 0.0000],
       device='cuda:1')","tensor(0.3752, device='cuda:1')","tensor(0.4808, device='cuda:1')"
2,2.184445,2.007429,0.083178,0.168698,2.019364,1.861780,0.105333,0.147051,"tensor(0.8919, device='cuda:1')","tensor([0.9677, 0.9429, 0.9432, 0.9318, 1.0000, 1.0000, 0.9750, 0.5600, 0.7931],
       device='cuda:1')","tensor(0.8817, device='cuda:1')","tensor(0.8812, device='cuda:1')"
3,1.955621,1.778366,0.106080,0.166647,1.701796,1.542120,0.120212,0.147655,"tensor(0.9243, device='cuda:1')","tensor([1.0000, 0.9429, 0.9545, 0.9545, 1.0000, 1.0000, 1.0000, 0.6400, 0.9310],
       device='cuda:1')","tensor(0.9221, device='cuda:1')","tensor(0.9182, device='cuda:1')"
4,1.657772,1.484162,0.119646,0.161645,1.331153,1.172606,0.128619,0.145685,"tensor(0.9378, device='cuda:1')","tensor([1.0000, 0.9714, 0.9545, 0.9545, 1.0000, 1.0000, 1.0000, 0.7200, 0.9310],
       device='cuda:1')","tensor(0.9367, device='cuda:1')","tensor(0.9323, device='cuda:1')"
5,1.378255,1.210774,0.131717,0.154310,1.051227,0.897904,0.139001,0.139423,"tensor(0.9541, device='cuda:1')","tensor([1.0000, 0.9714, 0.9545, 0.9773, 1.0000, 1.0000, 1.0000, 0.8200, 0.9310],
       device='cuda:1')","tensor(0.9536, device='cuda:1')","tensor(0.9489, device='cuda:1')"
6,1.187165,1.026108,0.140945,0.146963,0.869638,0.722026,0.146807,0.132931,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9429, 0.9545, 1.0000, 1.0000, 1.0000, 1.0000, 0.8800, 0.9310],
       device='cuda:1')","tensor(0.9619, device='cuda:1')","tensor(0.9579, device='cuda:1')"
7,1.059785,0.906047,0.145384,0.139200,0.747780,0.605913,0.148646,0.127002,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 1.0000, 1.0000, 1.0000, 0.9750, 0.8800, 0.9310],
       device='cuda:1')","tensor(0.9611, device='cuda:1')","tensor(0.9582, device='cuda:1')"
8,0.969635,0.822910,0.148499,0.131875,0.658349,0.522483,0.152208,0.120645,"tensor(0.9649, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9200, 0.9310],
       device='cuda:1')","tensor(0.9639, device='cuda:1')","tensor(0.9617, device='cuda:1')"
9,0.903331,0.762899,0.151260,0.125307,0.593870,0.463602,0.155387,0.114729,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9600, 0.9310],
       device='cuda:1')","tensor(0.9700, device='cuda:1')","tensor(0.9688, device='cuda:1')"
