epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.755587,0.337432,0.616596,0.221545,1.756490,0.443998,0.662682,0.188685,0.443900,0.447179
1,1.633786,0.274509,0.716839,0.179595,1.679887,0.405877,0.664510,0.175470,0.405838,0.426177
2,1.569508,0.256177,0.718808,0.172631,1.625342,0.392747,0.670312,0.170097,0.392547,0.418422
3,1.513961,0.246577,0.713639,0.168849,1.577598,0.385627,0.663508,0.166856,0.385600,0.414811
4,1.462002,0.239933,0.705069,0.165940,1.534892,0.382823,0.656567,0.164349,0.382426,0.413097
5,1.412858,0.234852,0.697203,0.163681,1.495081,0.381165,0.651351,0.162051,0.381016,0.412124
6,1.365901,0.230354,0.689781,0.161924,1.459250,0.380404,0.644064,0.160999,0.380599,0.412402
7,1.321076,0.226282,0.683538,0.160574,1.427269,0.381574,0.637469,0.159913,0.381651,0.413175
8,1.278642,0.222717,0.677486,0.159652,1.396983,0.381599,0.633601,0.158843,0.381689,0.413597
9,1.238803,0.219599,0.673124,0.159203,1.372108,0.383914,0.629442,0.158389,0.383550,0.414834
