snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.336248,0.302673,0.336411,390.58 M Ops,9.98 M Ops,269.10 M Ops,0.5998 M,0.4739 %,1246.85 uJ,0.367435,0.376947,0.802533
