loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.490041, 0.765854, 0.649064, 0.663659, 0.711345, 0.649064, 2329.80 M Ops, 21.32 M Ops, 1304.13 M Ops, 3.7217 M, 0.4814 %, 6018.18 uJ, 0.912162, 0.385965
