loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.478816, 0.461267, 0.454190, 0.577276, 161.17 M Ops, 18.82 M Ops, 4.41 M Ops, 0.5499 M, 0.4786 %, 37.24 uJ
