epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.397458,1.387453,1.000563,1.400188,1.389794,1.039434,0.250951,0.250000,0.100304,0.062738
1,1.397043,1.387076,0.996699,1.399395,1.389297,1.009748,0.250951,0.250000,0.100304,0.062738
2,1.395724,1.385855,0.986825,1.398503,1.388425,1.007780,0.250951,0.250000,0.100304,0.062738
3,1.393940,1.384282,0.965835,1.395959,1.386198,0.976061,0.273764,0.273193,0.150408,0.161354
4,1.392068,1.382805,0.926281,1.393703,1.384568,0.913567,0.288973,0.288869,0.179648,0.154249
5,1.389939,1.381294,0.864541,1.392192,1.383728,0.846416,0.277567,0.277681,0.178246,0.147561
6,1.387744,1.379914,0.782982,1.390807,1.383264,0.754295,0.281369,0.281527,0.181928,0.150598
7,1.385189,1.378188,0.700093,1.389604,1.382610,0.699464,0.281369,0.281643,0.184167,0.149943
8,1.382518,1.376181,0.633752,1.388639,1.382427,0.621131,0.281369,0.281585,0.183100,0.150272
9,1.380041,1.374079,0.596197,1.387263,1.381214,0.604888,0.277567,0.277739,0.179254,0.146426
10,1.377444,1.371748,0.569585,1.388054,1.382329,0.572536,0.273764,0.274009,0.178492,0.144985
11,1.374978,1.369323,0.565462,1.387527,1.381841,0.568669,0.285171,0.285606,0.187077,0.145291
12,1.372673,1.366982,0.569083,1.387972,1.381991,0.598067,0.281369,0.281469,0.180645,0.150922
13,1.370500,1.364610,0.589015,1.390303,1.384204,0.609877,0.269962,0.270105,0.178539,0.261212
14,1.368795,1.362901,0.589400,1.390510,1.384891,0.561883,0.281369,0.281469,0.187143,0.212416
15,1.366706,1.360847,0.585872,1.391054,1.384930,0.612412,0.281369,0.281527,0.186772,0.227483
16,1.364836,1.358758,0.607790,1.391179,1.385135,0.604491,0.273764,0.273776,0.179078,0.225525
17,1.362151,1.355912,0.623879,1.396586,1.390531,0.605449,0.258555,0.258275,0.166205,0.188023
18,1.363632,1.357074,0.655812,1.390720,1.383658,0.706214,0.281369,0.281643,0.189776,0.195637
19,1.360133,1.353385,0.674752,1.393331,1.386646,0.668476,0.269962,0.269872,0.175446,0.179999
20,1.357506,1.351084,0.642211,1.392307,1.385987,0.632033,0.277567,0.277681,0.196031,0.214036
21,1.353581,1.347268,0.631258,1.391982,1.385699,0.628290,0.296578,0.296387,0.208626,0.276486
22,1.350349,1.344087,0.626206,1.393236,1.387032,0.620415,0.277567,0.277448,0.181803,0.176083
23,1.348973,1.342687,0.628623,1.396244,1.389781,0.646248,0.281369,0.281469,0.201719,0.219513
24,1.346079,1.339637,0.644190,1.396224,1.389295,0.692905,0.292776,0.292599,0.217852,0.230479
25,1.346236,1.339392,0.684409,1.397176,1.389944,0.723171,0.288973,0.288753,0.213897,0.223967
26,1.343208,1.336674,0.653443,1.394999,1.388470,0.652971,0.288973,0.288753,0.216744,0.224387
27,1.341047,1.334340,0.670715,1.400709,1.393976,0.673351,0.281369,0.281410,0.223359,0.210493
28,1.337914,1.331410,0.650379,1.398860,1.392119,0.674120,0.281369,0.281235,0.217719,0.212610
29,1.334829,1.328327,0.650209,1.398708,1.392088,0.661951,0.288973,0.289044,0.228369,0.213086
30,1.331682,1.325211,0.647141,1.397053,1.390639,0.641440,0.285171,0.285140,0.225611,0.216927
31,1.330305,1.323737,0.656800,1.403245,1.396738,0.650761,0.288973,0.288869,0.227076,0.213653
32,1.325498,1.318898,0.659998,1.399854,1.393321,0.653278,0.254753,0.254662,0.208328,0.187526
33,1.319650,1.313131,0.651929,1.403404,1.396700,0.670331,0.269962,0.269988,0.218835,0.205043
34,1.318208,1.311550,0.665720,1.396178,1.389591,0.658632,0.281369,0.281177,0.220241,0.214469
35,1.317851,1.311098,0.675243,1.399099,1.392216,0.688225,0.273764,0.273485,0.216575,0.211086
36,1.313738,1.307035,0.670317,1.408462,1.401847,0.661515,0.269962,0.269814,0.212683,0.194751
37,1.312814,1.306145,0.666891,1.402085,1.395402,0.668254,0.292776,0.292949,0.235728,0.222727
38,1.307835,1.301229,0.660552,1.395970,1.389418,0.655209,0.269962,0.269697,0.212636,0.198946
39,1.303891,1.297326,0.656470,1.399266,1.392620,0.664615,0.273764,0.273543,0.215983,0.204038
40,1.303322,1.296699,0.662376,1.399388,1.392774,0.661385,0.269962,0.269930,0.213689,0.196839
41,1.301264,1.294603,0.666073,1.399631,1.392981,0.664964,0.273764,0.273718,0.218577,0.201692
42,1.299135,1.292431,0.670393,1.400528,1.393829,0.669926,0.269962,0.269988,0.217943,0.200661
43,1.299331,1.292586,0.674514,1.399095,1.392369,0.672586,0.273764,0.273660,0.219134,0.204750
44,1.297720,1.290960,0.676085,1.399870,1.393130,0.674054,0.273764,0.273718,0.217957,0.199104
45,1.297581,1.290795,0.678644,1.402798,1.396048,0.674978,0.266160,0.266200,0.214527,0.195409
46,1.296978,1.290179,0.679810,1.398129,1.391357,0.677229,0.281369,0.281352,0.226740,0.209259
47,1.297179,1.290370,0.680916,1.397794,1.391031,0.676380,0.273764,0.273718,0.220624,0.204961
48,1.296829,1.290011,0.681842,1.396694,1.389923,0.677035,0.277567,0.277506,0.223174,0.207719
49,1.296886,1.290068,0.681817,1.397301,1.390530,0.677102,0.281369,0.281352,0.227349,0.212944
