epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.000377,0.558744,0.441633,0.079040,0.909214,0.550170,0.359044,0.100448,0.636359,0.550140
1,0.861835,0.551155,0.310680,0.103284,0.828236,0.547090,0.281146,0.121401,0.630812,0.547075
2,0.785734,0.548194,0.237540,0.122757,0.755645,0.545204,0.210441,0.138776,0.629712,0.545103
3,0.727919,0.545875,0.182044,0.134712,0.705122,0.540982,0.164140,0.150607,0.619355,0.540881
4,0.691463,0.544718,0.146745,0.144233,0.675916,0.539976,0.135940,0.160844,0.619116,0.539857
5,0.671036,0.544311,0.126725,0.151320,0.663793,0.543180,0.120614,0.165238,0.628984,0.543297
6,0.658235,0.543163,0.115072,0.156777,0.654473,0.542957,0.111516,0.171158,0.628501,0.543033
7,0.648775,0.540896,0.107879,0.160245,0.653795,0.547546,0.106249,0.175553,0.639271,0.547411
0,1.000377,0.558744,0.441633,0.079040,0.909214,0.550170,0.359044,0.100448,0.636359,0.550140
1,0.861835,0.551155,0.310680,0.103284,0.828236,0.547090,0.281146,0.121401,0.630812,0.547075
2,0.785734,0.548194,0.237540,0.122757,0.755645,0.545204,0.210441,0.138776,0.629712,0.545103
3,0.727919,0.545875,0.182044,0.134712,0.705122,0.540982,0.164140,0.150607,0.619355,0.540881
4,0.691463,0.544718,0.146745,0.144233,0.675916,0.539976,0.135940,0.160844,0.619116,0.539857
5,0.671036,0.544311,0.126725,0.151320,0.663793,0.543180,0.120614,0.165238,0.628984,0.543297
6,0.658235,0.543163,0.115072,0.156777,0.654473,0.542957,0.111516,0.171158,0.628501,0.543033
