epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.685460,0.685460,1.000000,0.412640,0.412640,0.000000,0.000000,0.412634,0.449088
1,0.641404,0.641404,1.000000,0.396409,0.396409,0.000000,0.000000,0.396635,0.437251
2,0.620450,0.620450,1.000000,0.391342,0.391342,0.000000,0.000000,0.391564,0.432861
3,0.608928,0.608928,1.000000,0.385764,0.385764,0.000000,0.000000,0.385780,0.428869
4,0.600001,0.600001,1.000000,0.386472,0.386472,0.000000,0.000000,0.386388,0.427003
5,0.593037,0.593037,1.000000,0.385335,0.385335,0.000000,0.000000,0.385125,0.425908
6,0.588564,0.588564,1.000000,0.383660,0.383660,0.000000,0.000000,0.383393,0.425882
7,0.582838,0.582838,1.000000,0.379644,0.379644,0.000000,0.000000,0.380041,0.423535
8,0.578190,0.578190,1.000000,0.380370,0.380370,0.000000,0.000000,0.380470,0.422507
9,0.575447,0.575447,1.000000,0.380219,0.380219,0.000000,0.000000,0.380523,0.422939
