snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.443832,0.478337,0.443011,196.54 M Ops,12.92 M Ops,93.25 M Ops,0.5559 M,0.5246 %,440.60 uJ,0.531127,0.471282,0.566451
