loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.399880, 0.398165, 0.430958, 175.16 M Ops, 26.84 M Ops, 6.91 M Ops, 0.4771 M, 0.4043 %, 55.92 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.396814, 0.394846, 0.427375, 181.28 M Ops, 28.10 M Ops, 7.08 M Ops, 0.4790 M, 0.4061 %, 57.84 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.394118, 0.392121, 0.425659, 181.28 M Ops, 27.89 M Ops, 7.08 M Ops, 0.4790 M, 0.4049 %, 57.65 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.393117, 0.391140, 0.425142, 167.57 M Ops, 24.37 M Ops, 6.14 M Ops, 0.4757 M, 0.4267 %, 50.17 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.399572, 0.397542, 0.429681, 167.57 M Ops, 22.89 M Ops, 6.14 M Ops, 0.4757 M, 0.4345 %, 48.84 uJ
