loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.434656,0.411552,0.430480,52.20 M Ops,9.08 M Ops,1.42 M Ops,0.2675 M,0.3878 %,14.71 uJ,0.561029,0.521530,0.737072
