epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.466343,0.466343,1.000000,0.656466,0.656466,0.000000,0.000000,0.997279,0.656464
1,0.453558,0.453558,1.000000,0.653963,0.653963,0.000000,0.000000,0.986461,0.653986
2,0.448786,0.448786,1.000000,0.649710,0.649710,0.000000,0.000000,0.986168,0.649750
3,0.445430,0.445430,1.000000,0.670430,0.670430,0.000000,0.000000,1.016094,0.670502
4,0.442767,0.442767,1.000000,0.653583,0.653583,0.000000,0.000000,0.983386,0.653615
5,0.440865,0.440865,1.000000,0.655529,0.655529,0.000000,0.000000,0.981478,0.655460
6,0.436086,0.436086,1.000000,0.651345,0.651345,0.000000,0.000000,0.979241,0.651364
7,0.435125,0.435125,1.000000,0.652976,0.652976,0.000000,0.000000,0.980549,0.652944
8,0.434731,0.434731,1.000000,0.652731,0.652731,0.000000,0.000000,0.980875,0.652736
9,0.434462,0.434462,1.000000,0.653560,0.653560,0.000000,0.000000,0.982281,0.653536
