epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.498615,0.498615,1.000000,0.254293,0.254293,0.000000,0.000000,0.254430,0.352766
1,0.483774,0.483774,1.000000,0.242770,0.242770,0.000000,0.000000,0.242336,0.342552
2,0.457614,0.457614,1.000000,0.234608,0.234608,0.000000,0.000000,0.234883,0.335773
3,0.447025,0.447025,1.000000,0.230291,0.230291,0.000000,0.000000,0.230332,0.331323
4,0.438598,0.438598,1.000000,0.227145,0.227145,0.000000,0.000000,0.227016,0.328049
5,0.435238,0.435238,1.000000,0.225452,0.225452,0.000000,0.000000,0.225387,0.326262
6,0.433561,0.433561,1.000000,0.224193,0.224193,0.000000,0.000000,0.224109,0.324626
7,0.422827,0.422827,1.000000,0.222204,0.222204,0.000000,0.000000,0.222263,0.322727
8,0.462250,0.462250,1.000000,0.222425,0.222425,0.000000,0.000000,0.222266,0.322380
9,0.421088,0.421088,1.000000,0.221349,0.221349,0.000000,0.000000,0.221393,0.321352
10,0.417931,0.417931,1.000000,0.220517,0.220517,0.000000,0.000000,0.220506,0.320580
11,0.417605,0.417605,1.000000,0.220370,0.220370,0.000000,0.000000,0.220513,0.320321
12,0.410744,0.410744,1.000000,0.219791,0.219791,0.000000,0.000000,0.219675,0.319559
13,0.547813,0.547813,1.000000,0.219987,0.219987,0.000000,0.000000,0.220091,0.319780
14,0.408592,0.408592,1.000000,0.221259,0.221259,0.000000,0.000000,0.221078,0.320163
15,0.457447,0.457447,1.000000,0.219402,0.219402,0.000000,0.000000,0.219578,0.319324
16,0.404223,0.404223,1.000000,0.220468,0.220468,0.000000,0.000000,0.220316,0.319705
17,0.439668,0.439668,1.000000,0.220142,0.220142,0.000000,0.000000,0.220088,0.319483
18,0.402897,0.402897,1.000000,0.219191,0.219191,0.000000,0.000000,0.219118,0.318957
19,0.403024,0.403024,1.000000,0.218964,0.218964,0.000000,0.000000,0.218708,0.318672
20,0.400410,0.400410,1.000000,0.219387,0.219387,0.000000,0.000000,0.219116,0.318974
21,0.400515,0.400515,1.000000,0.218224,0.218224,0.000000,0.000000,0.218298,0.318315
22,0.397699,0.397699,1.000000,0.219036,0.219036,0.000000,0.000000,0.218546,0.318437
23,0.396354,0.396354,1.000000,0.219397,0.219397,0.000000,0.000000,0.219184,0.318832
24,0.395169,0.395169,1.000000,0.218968,0.218968,0.000000,0.000000,0.219034,0.318747
