epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.387035,0.387035,1.000000,0.420994,0.420994,0.000000,0.000000,0.396060,0.404499
1,0.361547,0.361547,1.000000,0.412452,0.412452,0.000000,0.000000,0.389972,0.400808
2,0.352667,0.352667,1.000000,0.415319,0.415319,0.000000,0.000000,0.392069,0.403027
3,0.347363,0.347363,1.000000,0.414150,0.414150,0.000000,0.000000,0.389967,0.402198
4,0.344801,0.344801,1.000000,0.407318,0.407318,0.000000,0.000000,0.385890,0.397084
5,0.343474,0.343474,1.000000,0.413302,0.413302,0.000000,0.000000,0.388415,0.402680
6,0.341811,0.341811,1.000000,0.413000,0.413000,0.000000,0.000000,0.384433,0.401804
7,0.340047,0.340047,1.000000,0.416835,0.416835,0.000000,0.000000,0.390782,0.405733
8,0.336728,0.336728,1.000000,0.407058,0.407058,0.000000,0.000000,0.378727,0.395323
9,0.335821,0.335821,1.000000,0.406321,0.406321,0.000000,0.000000,0.378376,0.394728
10,0.335508,0.335508,1.000000,0.406372,0.406372,0.000000,0.000000,0.379105,0.394656
11,0.335279,0.335279,1.000000,0.407932,0.407932,0.000000,0.000000,0.380799,0.396591
12,0.335121,0.335121,1.000000,0.405237,0.405237,0.000000,0.000000,0.377601,0.393407
13,0.334661,0.334661,1.000000,0.406987,0.406987,0.000000,0.000000,0.379411,0.395532
14,0.334648,0.334648,1.000000,0.406404,0.406404,0.000000,0.000000,0.379709,0.394676
15,0.334454,0.334454,1.000000,0.409926,0.409926,0.000000,0.000000,0.384034,0.398527
