loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.420222, 0.412653, 0.431789, 0.736369, 68.11 M Ops, 7.72 M Ops, 2.60 M Ops, 0.2738 M, 0.4591 %, 18.91 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.419184, 0.411427, 0.431210, 0.737152, 64.63 M Ops, 7.51 M Ops, 2.38 M Ops, 0.2729 M, 0.4543 %, 17.69 uJ
