loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.312758,0.243072,0.312730,4085.79 M Ops,332.23 M Ops,2717.72 M Ops,0.8604 M,0.6066 %,12800.54 uJ,0.304611,0.355705,0.758126
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.322075,0.249086,0.322048,4085.79 M Ops,695.00 M Ops,109.13 M Ops,0.8604 M,0.5019 %,1127.49 uJ,0.309930,0.363717,0.752142
