snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.455533,0.460682,0.454727,294.19 M Ops,24.89 M Ops,5.83 M Ops,1.1457 M,0.3686 %,49.20 uJ,0.522379,0.508637,0.577813
