epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.474034,0.437772,0.981701,0.032274,0.600048,0.575583,0.942564,0.035231,0.710661,0.556676
1,0.452026,0.415562,0.962514,0.038337,0.593333,0.569027,0.933614,0.045271,0.710346,0.554301
2,0.445615,0.409634,0.949360,0.046675,0.590512,0.567841,0.907896,0.055360,0.704858,0.553122
3,0.439438,0.406087,0.906356,0.056241,0.583852,0.563513,0.868597,0.061430,0.694967,0.549435
4,0.434950,0.404756,0.857656,0.065862,0.583556,0.565974,0.829697,0.064260,0.704773,0.553573
5,0.429855,0.403369,0.800658,0.072964,0.580547,0.567060,0.769373,0.077751,0.699112,0.552205
6,0.423124,0.399954,0.747511,0.079153,0.571063,0.560277,0.722067,0.083815,0.689893,0.545879
7,0.417355,0.396656,0.707136,0.084681,0.580085,0.571520,0.699990,0.083141,0.713097,0.558772
8,0.414817,0.396279,0.674359,0.088998,0.571763,0.564381,0.675112,0.091276,0.693417,0.550231
9,0.412824,0.395709,0.652435,0.093508,0.571078,0.565382,0.650822,0.092340,0.703479,0.552859
