epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.905677,0.905677,0.661500,0.802364,0.802364,0.638174
1,0.784952,0.784952,0.597790,0.744909,0.744909,0.613438
2,0.775298,0.775298,0.590688,0.740881,0.740881,0.612154
3,0.769809,0.769809,0.585615,0.739859,0.739859,0.613105
4,0.768388,0.768388,0.583373,0.754793,0.754793,0.617962
5,0.770262,0.770262,0.582737,0.746529,0.746529,0.615211
6,0.768680,0.768680,0.581287,0.758935,0.758935,0.619784
