epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,3.412845,3.251928,0.124317,0.148485,3.424914,3.260934,0.196672,0.144312,"tensor(0.0353, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 0., 0., 0.], device='cuda:0')","tensor(0.0026, device='cuda:0')","tensor(0.0014, device='cuda:0')"
1,3.399528,3.239798,0.123213,0.147409,3.420758,3.260282,0.208586,0.139617,"tensor(0.0400, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.1250, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0085, device='cuda:0')","tensor(0.0087, device='cuda:0')"
2,3.361276,3.205977,0.135766,0.141722,3.427946,3.270471,0.234637,0.134012,"tensor(0.0388, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.0333, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0039, device='cuda:0')","tensor(0.0023, device='cuda:0')"
3,3.318831,3.170990,0.173766,0.130464,3.452486,3.298004,0.290131,0.125469,"tensor(0.0376, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0028, device='cuda:0')","tensor(0.0014, device='cuda:0')"
4,3.285843,3.145297,0.221202,0.118425,3.475741,3.324676,0.295181,0.121546,"tensor(0.0376, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0028, device='cuda:0')","tensor(0.0015, device='cuda:0')"
5,3.249561,3.119203,0.236594,0.106699,3.463887,3.322751,0.316496,0.109486,"tensor(0.0588, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0109, device='cuda:0')","tensor(0.0063, device='cuda:0')"
6,3.202773,3.078486,0.258281,0.098460,3.426227,3.292479,0.304847,0.103263,"tensor(0.0671, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0097, device='cuda:0')","tensor(0.0052, device='cuda:0')"
7,3.128226,3.009524,0.268732,0.091829,3.356044,3.229639,0.323007,0.094104,"tensor(0.0706, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.9333, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0106, device='cuda:0')","tensor(0.0057, device='cuda:0')"
8,3.018366,2.905000,0.277232,0.085643,3.270451,3.148432,0.330761,0.088943,"tensor(0.0718, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.9667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0113, device='cuda:0')","tensor(0.0062, device='cuda:0')"
9,2.873746,2.758872,0.312799,0.083594,3.192940,3.066485,0.385084,0.087946,"tensor(0.1012, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.1000, 0.0000, 0.0690, 0.0303, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.3488, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0690, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0503, device='cuda:0')","tensor(0.1093, device='cuda:0')"
