epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.719508,0.719508,0.581351,0.371021,0.371021,0.453162
1,0.490184,0.490184,0.454928,0.354865,0.354865,0.440203
2,0.482162,0.482162,0.447002,0.338352,0.338352,0.429078
3,0.480188,0.480188,0.444542,0.347904,0.347904,0.435003
4,0.480104,0.480104,0.443397,0.316497,0.316497,0.415516
5,0.481317,0.481317,0.443505,0.338496,0.338496,0.429202
6,0.482466,0.482466,0.444606,0.326467,0.326467,0.421690
7,0.482033,0.482033,0.443424,0.330154,0.330154,0.423329
