loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.327938, 0.328692, 0.368051, 80.99 M Ops, 12.44 M Ops, 5.50 M Ops, 0.2377 M, 0.4036 %, 36.48 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.326430, 0.327424, 0.368209, 110.52 M Ops, 16.42 M Ops, 5.80 M Ops, 0.2625 M, 0.4015 %, 41.46 uJ
