loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.457672,0.467510,0.456913,136.12 M Ops,20.62 M Ops,4.64 M Ops,0.5633 M,0.4176 %,39.93 uJ,0.535393,0.514200,0.571555
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.458248,0.468824,0.457491,136.12 M Ops,20.74 M Ops,4.64 M Ops,0.5633 M,0.4169 %,40.03 uJ,0.538101,0.515454,0.570351
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.458226,0.468276,0.457468,136.12 M Ops,20.73 M Ops,4.64 M Ops,0.5633 M,0.4177 %,40.02 uJ,0.537295,0.515420,0.570854
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.463369,0.478857,0.462655,136.12 M Ops,21.10 M Ops,4.64 M Ops,0.5633 M,0.4209 %,40.36 uJ,0.552578,0.524106,0.561157
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.461546,0.475124,0.460809,136.12 M Ops,20.95 M Ops,4.64 M Ops,0.5633 M,0.4208 %,40.23 uJ,0.546895,0.520828,0.564577
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.459515,0.473244,0.458771,136.12 M Ops,20.79 M Ops,4.64 M Ops,0.5633 M,0.4152 %,40.08 uJ,0.542571,0.517399,0.566301
