loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.353854, 0.348325, 0.337310, 0.396815, 3263.38 M Ops, 165.31 M Ops, 1791.66 M Ops, 2.3200 M, 0.4566 %, 8390.41 uJ
