epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.474761,0.474761,1.000000,0.474588,0.474588,0.000000,0.000000,0.739904,0.475158
1,0.456780,0.456780,1.000000,0.468509,0.468509,0.000000,0.000000,0.731596,0.468284
2,0.450524,0.450524,1.000000,0.463360,0.463360,0.000000,0.000000,0.721263,0.463910
3,0.447661,0.447661,1.000000,0.465147,0.465147,0.000000,0.000000,0.722915,0.465300
4,0.445694,0.445694,1.000000,0.462919,0.462919,0.000000,0.000000,0.721483,0.463045
5,0.444216,0.444216,1.000000,0.463480,0.463480,0.000000,0.000000,0.725776,0.464164
6,0.443208,0.443208,1.000000,0.462574,0.462574,0.000000,0.000000,0.717632,0.462667
7,0.442089,0.442089,1.000000,0.462201,0.462201,0.000000,0.000000,0.721933,0.462544
8,0.440983,0.440983,1.000000,0.464254,0.464254,0.000000,0.000000,0.726627,0.464898
9,0.440487,0.440487,1.000000,0.465071,0.465071,0.000000,0.000000,0.724208,0.464724
10,0.439838,0.439838,1.000000,0.462798,0.462798,0.000000,0.000000,0.720502,0.462798
