epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.460668,0.377390,0.832781,0.147374,0.640549,0.568666,0.718832,0.132363,0.568978,0.512014
1,0.393310,0.327044,0.662667,0.156986,0.606519,0.546552,0.599666,0.132581,0.546902,0.500911
2,0.372529,0.314009,0.585200,0.158831,0.586904,0.534274,0.526302,0.135805,0.533785,0.492994
3,0.359603,0.305754,0.538491,0.160897,0.578111,0.529904,0.482077,0.135502,0.529783,0.490901
4,0.350928,0.299665,0.512629,0.162427,0.568541,0.523015,0.455264,0.137745,0.523033,0.487440
5,0.346399,0.294816,0.515824,0.163936,0.567648,0.519219,0.484289,0.138176,0.519060,0.485473
6,0.341733,0.290772,0.509612,0.167889,0.563607,0.517708,0.458986,0.142496,0.517557,0.484684
7,0.336876,0.287204,0.496720,0.172426,0.560221,0.518601,0.416195,0.147455,0.518616,0.485157
8,0.331488,0.284161,0.473263,0.178233,0.560431,0.521156,0.392753,0.150451,0.521316,0.486583
