epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.790594,0.677520,1.311157,1.759500,0.680252,0.662604,0.702439,0.535028,0.521779,0.573398
1,1.751073,0.615549,1.153288,1.743454,0.603875,1.137262,0.726829,0.584282,0.587999,0.639302
2,1.719439,0.555685,1.165208,1.815034,0.533933,3.320026,0.731707,0.576873,0.576907,0.649286
3,1.700487,0.525626,1.167593,1.823769,0.496314,3.949990,0.731707,0.571479,0.568817,0.649776
4,1.680588,0.509802,1.045349,1.789700,0.489665,3.455894,0.746341,0.576221,0.571268,0.701189
5,1.663777,0.497263,0.987755,1.754872,0.485124,2.963660,0.756098,0.582978,0.578813,0.745614
6,1.642118,0.482075,0.899205,1.725247,0.491743,2.498050,0.746341,0.576221,0.571268,0.701189
7,1.625293,0.477555,0.832273,1.719187,0.482819,2.664845,0.756098,0.588371,0.587757,0.733260
8,1.595787,0.452168,0.772045,1.694395,0.496981,2.276667,0.741463,0.545875,0.515496,0.745558
9,1.570768,0.439010,0.710863,1.662378,0.500842,1.893294,0.751220,0.617354,0.627949,0.688571
10,1.541640,0.418779,0.671697,1.667130,0.528195,1.926536,0.712195,0.504030,0.446732,0.528476
11,1.520538,0.413140,0.629876,1.605677,0.475784,1.606686,0.780488,0.632231,0.647214,0.777074
12,1.495744,0.396843,0.625786,1.612532,0.524209,1.439670,0.765854,0.676031,0.686784,0.706250
13,1.467074,0.373653,0.625272,1.579031,0.476754,1.553542,0.746341,0.565434,0.552101,0.721154
14,1.444661,0.362135,0.607798,1.562413,0.496802,1.263340,0.731707,0.582266,0.584577,0.649119
15,1.421440,0.345927,0.620020,1.522955,0.466105,1.120609,0.770732,0.641655,0.657130,0.727619
16,1.397880,0.330017,0.620262,1.518478,0.484706,1.024953,0.751220,0.622748,0.634044,0.687048
17,1.376917,0.317086,0.626633,1.483409,0.453024,0.963959,0.770732,0.641655,0.657130,0.727619
18,1.358091,0.306535,0.635702,1.464184,0.442530,0.927436,0.775610,0.666607,0.682534,0.726110
19,1.337765,0.295028,0.626387,1.517385,0.526191,0.979770,0.712195,0.655050,0.650726,0.647530
20,1.327818,0.296140,0.633460,1.471595,0.460801,1.094380,0.780488,0.707741,0.715462,0.726129
21,1.307725,0.284188,0.618710,1.448303,0.446455,1.017454,0.765854,0.670638,0.682581,0.706647
22,1.299400,0.285195,0.631386,1.532245,0.533073,1.383440,0.712195,0.606508,0.612451,0.626835
23,1.293636,0.286125,0.669192,1.465781,0.444784,1.448446,0.765854,0.681425,0.690799,0.706100
24,1.276240,0.275088,0.660954,1.503457,0.505826,1.400930,0.712195,0.676624,0.663476,0.657672
25,1.262858,0.268073,0.660656,1.438501,0.437055,1.303890,0.785366,0.667971,0.686806,0.749648
26,1.249444,0.262391,0.640366,1.462850,0.479386,1.248895,0.760976,0.710408,0.706981,0.704023
27,1.240590,0.259565,0.644326,1.418989,0.436415,1.174272,0.785366,0.700332,0.712885,0.734722
28,1.227728,0.252105,0.637622,1.458348,0.497633,1.098652,0.721951,0.694168,0.677646,0.671053
29,1.217784,0.247671,0.632061,1.401456,0.433108,1.081673,0.785366,0.684151,0.700770,0.739960
30,1.212437,0.248394,0.625957,1.452772,0.497423,1.102324,0.717073,0.696183,0.675986,0.669744
31,1.203972,0.243870,0.628303,1.394150,0.433561,1.062530,0.770732,0.679410,0.691275,0.713650
32,1.196497,0.242421,0.606496,1.403051,0.451076,1.024110,0.775610,0.725936,0.723493,0.721268
33,1.184310,0.233466,0.598849,1.390589,0.443435,0.978141,0.795122,0.744843,0.744843,0.744843
34,1.175556,0.228418,0.589189,1.377049,0.437698,0.898630,0.785366,0.727300,0.729746,0.732424
35,1.169064,0.224885,0.587067,1.391243,0.460730,0.855232,0.770732,0.733345,0.724470,0.718140
36,1.163505,0.221590,0.589398,1.362408,0.430967,0.834034,0.790244,0.730678,0.734400,0.738656
37,1.157587,0.217914,0.587301,1.365821,0.436466,0.834774,0.790244,0.736072,0.737344,0.738675
38,1.153078,0.215653,0.583664,1.362648,0.433562,0.840676,0.785366,0.727300,0.729746,0.732424
39,1.149553,0.214225,0.579436,1.359095,0.430135,0.845417,0.790244,0.730678,0.734400,0.738656
40,1.146324,0.212759,0.575591,1.361930,0.434384,0.844816,0.790244,0.741465,0.740162,0.738916
41,1.144210,0.212059,0.573723,1.360898,0.433723,0.847124,0.790244,0.741465,0.740162,0.738916
42,1.142284,0.211346,0.571225,1.359174,0.431653,0.854115,0.795122,0.739450,0.742030,0.744848
43,1.140741,0.210705,0.569761,1.359540,0.431739,0.862040,0.800000,0.748222,0.749560,0.750959
44,1.139563,0.210258,0.568173,1.359629,0.431332,0.870540,0.800000,0.748222,0.749560,0.750959
45,1.138812,0.209979,0.567780,1.359830,0.431026,0.878265,0.800000,0.748222,0.749560,0.750959
46,1.138248,0.209769,0.567099,1.359124,0.429644,0.885606,0.795122,0.739450,0.742030,0.744848
47,1.137890,0.209664,0.566332,1.358630,0.428747,0.889841,0.795122,0.739450,0.742030,0.744848
48,1.137675,0.209570,0.566029,1.359001,0.428779,0.894165,0.795122,0.739450,0.742030,0.744848
49,1.137568,0.209506,0.565932,1.360051,0.429601,0.898009,0.795122,0.739450,0.742030,0.744848
