loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.429601, 0.795122, 0.739450, 0.742030, 0.744848, 0.739450, 4904.68 M Ops, 190.30 M Ops, 1274.26 M Ops, 11.1801 M, 0.3656 %, 6032.88 uJ, 0.864865, 0.614035
