loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.473057, 0.458849, 0.431680, 0.584654, 252.53 M Ops, 24.35 M Ops, 4.53 M Ops, 1.3406 M, 0.4682 %, 42.76 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.477142, 0.463591, 0.430960, 0.580361, 246.17 M Ops, 21.17 M Ops, 4.49 M Ops, 1.2582 M, 0.4642 %, 39.71 uJ
