loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.452739,0.462103,0.451914,135.09 M Ops,19.55 M Ops,4.64 M Ops,0.5630 M,0.4274 %,38.96 uJ,0.521146,0.504129,0.576511
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.458592,0.477428,0.457851,135.09 M Ops,19.34 M Ops,4.64 M Ops,0.5630 M,0.4318 %,38.77 uJ,0.537608,0.511592,0.562466
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.451275,0.460905,0.450438,135.09 M Ops,19.36 M Ops,4.64 M Ops,0.5630 M,0.4267 %,38.79 uJ,0.519176,0.502778,0.577609
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.451275,0.460905,0.450438,135.09 M Ops,19.36 M Ops,4.64 M Ops,0.5630 M,0.4267 %,38.79 uJ,0.519176,0.502778,0.577609
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.459618,0.473759,0.458857,135.09 M Ops,19.08 M Ops,4.64 M Ops,0.5630 M,0.4237 %,38.54 uJ,0.546376,0.519246,0.565829
