epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.912456,2.192770,0.058913,0.897438,2.178245,0.043566,0.148649,0.171017,0.093067,0.114523
1,0.466370,1.134610,0.020877,0.153326,0.352231,0.020723,0.945946,0.957828,0.951582,0.948824
2,0.332674,0.812374,0.012874,0.091482,0.212688,0.010679,0.962162,0.973406,0.967246,0.963175
3,0.271415,0.668301,0.006824,0.086830,0.210745,0.004220,0.954054,0.958881,0.957058,0.958332
4,0.249782,0.618734,0.003814,0.093773,0.229544,0.003259,0.964865,0.972043,0.963686,0.958031
5,0.238421,0.592714,0.002225,0.096941,0.237319,0.003356,0.975676,0.980021,0.975001,0.971242
6,0.233053,0.569350,0.008855,0.086140,0.201501,0.009233,0.967568,0.975931,0.969484,0.964933
7,0.226058,0.552210,0.008622,0.082347,0.193704,0.008110,0.978378,0.980021,0.976523,0.974003
8,0.221139,0.546646,0.004134,0.107459,0.265297,0.002234,0.956757,0.971183,0.962181,0.955751
9,0.219199,0.543810,0.002793,0.126178,0.304867,0.007052,0.932432,0.961731,0.950352,0.947561
10,0.217286,0.531402,0.007876,0.083464,0.199688,0.005981,0.989189,0.987837,0.986352,0.985053
11,0.214825,0.529480,0.005054,0.108438,0.266031,0.003376,0.964865,0.973059,0.966718,0.961340
12,0.212609,0.526389,0.003422,0.096282,0.233991,0.004476,0.989189,0.987590,0.986715,0.986211
13,0.208900,0.518454,0.002531,0.102595,0.253535,0.001968,0.978378,0.980368,0.978287,0.977273
14,0.210668,0.523607,0.002043,0.087690,0.213112,0.004076,0.975676,0.973311,0.971074,0.971546
15,0.211434,0.525566,0.002013,0.070864,0.175049,0.001408,0.986486,0.983455,0.982914,0.983556
16,0.207250,0.516216,0.001273,0.066885,0.165697,0.001010,0.983784,0.983145,0.981065,0.979597
17,0.205673,0.512103,0.001387,0.069485,0.172226,0.000990,0.986486,0.985367,0.984942,0.984963
18,0.202702,0.505408,0.000898,0.074954,0.186108,0.000852,0.989189,0.987590,0.986715,0.986211
19,0.199888,0.498358,0.000907,0.084778,0.210824,0.000748,0.991892,0.989812,0.989717,0.990180
20,0.198593,0.495260,0.000816,0.077488,0.192639,0.000721,0.989189,0.987590,0.986715,0.986211
21,0.197196,0.491937,0.000702,0.076212,0.189514,0.000678,0.989189,0.987590,0.986715,0.986211
22,0.196306,0.489754,0.000674,0.078054,0.194018,0.000745,0.989189,0.987590,0.986715,0.986211
23,0.195938,0.488806,0.000692,0.076470,0.189973,0.000802,0.989189,0.987590,0.986715,0.986211
24,0.195656,0.488273,0.000578,0.076812,0.190823,0.000804,0.989189,0.987590,0.986715,0.986211
25,0.195579,0.488117,0.000554,0.076993,0.191350,0.000755,0.989189,0.987590,0.986715,0.986211
26,0.195485,0.487907,0.000537,0.076780,0.190888,0.000708,0.989189,0.987590,0.986715,0.986211
27,0.195428,0.487799,0.000514,0.076883,0.191154,0.000702,0.989189,0.987590,0.986715,0.986211
28,0.195402,0.487764,0.000495,0.076804,0.190965,0.000697,0.989189,0.987590,0.986715,0.986211
29,0.195443,0.487866,0.000493,0.076871,0.191143,0.000690,0.989189,0.987590,0.986715,0.986211
