loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.191143, 0.989189, 0.987590, 0.986715, 0.986211, 0.987590, 143.29 M Ops, 5.32 M Ops, 12.04 M Ops, 5.4781 M, 0.4992 %, 60.15 uJ, 1.000000, 1.000000, 1.000000, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
