epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.956311,0.878997,0.773138,0.041703,0.810725,0.729856,0.808686,0.001921,0.729939,0.617009
1,0.928786,0.851737,0.770491,0.045892,0.743451,0.663530,0.799209,0.048347,0.663388,0.583261
2,0.910450,0.833863,0.765873,0.049899,0.730996,0.651829,0.791677,0.052691,0.651717,0.575174
3,0.897954,0.822087,0.758667,0.055704,0.719573,0.641745,0.778279,0.061851,0.641774,0.568206
4,0.883126,0.808400,0.747258,0.061548,0.712999,0.636965,0.760344,0.068070,0.637163,0.564739
5,0.872013,0.798852,0.731607,0.067667,0.707232,0.633090,0.741417,0.072561,0.633332,0.561972
6,0.865655,0.794173,0.714813,0.073177,0.703475,0.631510,0.719659,0.080246,0.631207,0.559958
7,0.863639,0.793771,0.698683,0.077988,0.697889,0.627261,0.706280,0.082771,0.627242,0.557357
8,0.850852,0.782666,0.681865,0.082650,0.696223,0.628774,0.674488,0.093306,0.628689,0.556755
9,0.845160,0.779037,0.661235,0.087593,0.696173,0.629642,0.665314,0.091018,0.629335,0.556907
0,0.952687,0.875430,0.772576,0.122749,0.763049,0.682180,0.808686,0.108466,0.682274,0.592372
1,0.914191,0.838267,0.759235,0.134936,0.731057,0.653656,0.774009,0.158904,0.653519,0.574644
2,0.894213,0.820480,0.737340,0.144005,0.719997,0.645491,0.745051,0.168151,0.645373,0.568418
3,0.882999,0.811407,0.715918,0.150988,0.710142,0.638224,0.719179,0.173836,0.638282,0.563695
4,0.869401,0.799838,0.695633,0.156280,0.707078,0.637455,0.696229,0.177822,0.637675,0.562187
5,0.859306,0.791558,0.677474,0.160574,0.701100,0.633455,0.676452,0.179733,0.633689,0.559778
6,0.853817,0.787734,0.660832,0.163129,0.701342,0.635872,0.654696,0.184583,0.635522,0.559607
7,0.852757,0.788208,0.645495,0.165517,0.698103,0.634001,0.641024,0.184389,0.633983,0.558413
