loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.408754, 0.407267, 0.436474, 195.10 M Ops, 16.41 M Ops, 8.05 M Ops, 0.4798 M, 0.3755 %, 51.78 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.398771, 0.397125, 0.428646, 200.56 M Ops, 29.73 M Ops, 7.67 M Ops, 0.4802 M, 0.3831 %, 62.03 uJ
