snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.386853,0.376925,0.387327,133.16 M Ops,14.21 M Ops,5.83 M Ops,0.1873 M,0.4339 %,39.60 uJ,0.376925,0.387327,0.659928
