shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.393579,0.400951,0.393397,295.54 M Ops,20.63 M Ops,40.23 M Ops,1.1409 M,0.4559 %,203.64 uJ,0.528633,0.465823,0.740952
