step,mae,mse
0,0.169553,0.070672
1,0.191692,0.088407
2,0.208648,0.103147
3,0.220855,0.114936
4,0.231566,0.125645
5,0.239536,0.134684
6,0.244207,0.141607
7,0.249951,0.148694
8,0.254868,0.156736
9,0.260425,0.163844
10,0.264345,0.170175
11,0.268072,0.176025
12,0.272523,0.183949
13,0.275918,0.190413
14,0.279256,0.195130
15,0.278960,0.198055
16,0.281368,0.203508
17,0.283177,0.206866
18,0.285294,0.210295
19,0.288445,0.216093
20,0.289541,0.218854
21,0.291522,0.223302
22,0.292693,0.227274
23,0.294140,0.228663
24,0.301381,0.237909
25,0.306849,0.244585
26,0.312501,0.252599
27,0.316064,0.259224
28,0.320804,0.264079
29,0.322981,0.266094
30,0.324390,0.270658
31,0.327154,0.273271
32,0.329174,0.276785
33,0.331590,0.277933
34,0.333699,0.280970
35,0.337209,0.283274
36,0.336700,0.286199
37,0.337064,0.287461
38,0.337850,0.289431
39,0.341039,0.294036
40,0.340849,0.292228
41,0.340131,0.294145
42,0.340948,0.296065
43,0.345944,0.300494
44,0.345635,0.302032
45,0.345217,0.301535
46,0.346387,0.304292
47,0.347524,0.307485
48,0.348864,0.309728
49,0.353273,0.315003
50,0.354919,0.316185
51,0.357632,0.321526
52,0.361156,0.324305
53,0.362306,0.326349
54,0.363102,0.328914
55,0.364839,0.330994
56,0.367634,0.333560
57,0.365888,0.333999
58,0.366844,0.335488
59,0.367181,0.334917
60,0.368428,0.337444
61,0.370023,0.338602
62,0.370434,0.341008
63,0.370934,0.339080
64,0.370154,0.340938
65,0.370183,0.342799
66,0.372527,0.344360
67,0.372626,0.345127
68,0.376181,0.346362
69,0.377247,0.349317
70,0.376408,0.350268
71,0.377677,0.352340
72,0.379181,0.353208
73,0.379351,0.353136
74,0.381749,0.355972
75,0.384688,0.358838
76,0.387248,0.361455
77,0.387462,0.363182
78,0.387590,0.363344
79,0.388427,0.365473
80,0.387717,0.363516
81,0.387868,0.365891
82,0.389453,0.368441
83,0.389564,0.365329
84,0.390900,0.369025
85,0.392363,0.369436
86,0.391541,0.371040
87,0.392181,0.371155
88,0.391841,0.370933
89,0.391907,0.373247
90,0.393133,0.374184
91,0.394389,0.375872
92,0.393559,0.372216
93,0.393133,0.370503
94,0.394733,0.372395
95,0.394681,0.370768
