epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.587289,0.587289,1.000000,1.319788,1.319788,0.000000,0.000000,1.319652,0.806759
1,0.523149,0.523149,1.000000,1.273132,1.273132,0.000000,0.000000,1.272733,0.784571
2,0.503564,0.503564,1.000000,1.253556,1.253556,0.000000,0.000000,1.252701,0.774972
3,0.492800,0.492800,1.000000,1.241380,1.241380,0.000000,0.000000,1.241829,0.769812
4,0.485917,0.485917,1.000000,1.235458,1.235458,0.000000,0.000000,1.235808,0.766101
5,0.481070,0.481070,1.000000,1.229295,1.229295,0.000000,0.000000,1.229423,0.764011
6,0.477031,0.477031,1.000000,1.226174,1.226174,0.000000,0.000000,1.225919,0.762359
7,0.473434,0.473434,1.000000,1.223139,1.223139,0.000000,0.000000,1.224106,0.761553
8,0.470493,0.470493,1.000000,1.223455,1.223455,0.000000,0.000000,1.223019,0.760965
9,0.467613,0.467613,1.000000,1.223267,1.223267,0.000000,0.000000,1.223254,0.761122
0,0.587289,0.587289,1.000000,1.319779,1.319779,0.000000,0.000000,1.319643,0.806756
