step,mae,mse
0,0.101637,0.032829
1,0.126686,0.047535
2,0.141274,0.057106
3,0.152739,0.065074
4,0.160390,0.070836
5,0.167968,0.077074
6,0.174393,0.082183
7,0.180130,0.086783
8,0.185869,0.091417
9,0.190846,0.096456
10,0.195851,0.101202
11,0.200302,0.105567
12,0.204489,0.109549
13,0.207702,0.112617
14,0.211114,0.115733
15,0.214073,0.118924
16,0.217579,0.122034
17,0.221403,0.126057
18,0.223838,0.129011
19,0.226062,0.131753
20,0.229026,0.134825
21,0.231498,0.137673
22,0.234084,0.140658
23,0.236607,0.143443
24,0.238302,0.145554
25,0.240249,0.147704
26,0.242030,0.150415
27,0.243868,0.152572
28,0.246100,0.155116
29,0.247777,0.157456
30,0.249498,0.159632
31,0.251203,0.162228
32,0.253056,0.164889
33,0.253460,0.165883
34,0.254649,0.167644
35,0.254998,0.169175
36,0.256760,0.171547
37,0.257334,0.173258
38,0.258726,0.175519
39,0.259505,0.177397
40,0.260447,0.179478
41,0.261379,0.180997
42,0.262448,0.182279
43,0.263500,0.183761
44,0.264100,0.184849
45,0.265341,0.186049
46,0.265889,0.187682
47,0.266342,0.189040
48,0.267958,0.191078
49,0.269002,0.193752
50,0.270211,0.196320
51,0.271187,0.197766
52,0.272067,0.199613
53,0.272554,0.200598
54,0.273328,0.201998
55,0.273915,0.202916
56,0.274412,0.204552
57,0.275074,0.205634
58,0.275877,0.206943
59,0.276334,0.207245
60,0.277037,0.208215
61,0.277082,0.208633
62,0.277934,0.210142
63,0.278272,0.210721
64,0.278751,0.211201
65,0.279423,0.212599
66,0.279664,0.213789
67,0.280291,0.214882
68,0.280543,0.215451
69,0.282153,0.217528
70,0.281974,0.217668
71,0.282384,0.218669
72,0.283549,0.220475
73,0.282576,0.220449
74,0.282960,0.221632
75,0.283084,0.221956
76,0.283239,0.222113
77,0.283213,0.222556
78,0.283832,0.223044
79,0.283717,0.224126
80,0.284168,0.224430
81,0.284600,0.225401
82,0.285141,0.226417
83,0.285554,0.226896
84,0.285670,0.227707
85,0.285348,0.227724
86,0.285326,0.228113
87,0.285006,0.228184
88,0.285550,0.228250
89,0.285606,0.229123
90,0.286152,0.230126
91,0.288085,0.232926
92,0.288405,0.233274
93,0.288592,0.233369
94,0.288670,0.233463
95,0.289664,0.234908
96,0.291862,0.237469
97,0.294198,0.240169
98,0.297833,0.244387
99,0.300325,0.246925
100,0.302323,0.249205
101,0.304007,0.251227
102,0.306764,0.254683
103,0.309350,0.257868
104,0.310322,0.259108
105,0.312644,0.262649
106,0.316434,0.267259
107,0.316018,0.267040
108,0.318034,0.269754
109,0.319864,0.272918
110,0.320908,0.274402
111,0.321916,0.276293
112,0.323502,0.278429
113,0.325188,0.280822
114,0.325679,0.281846
115,0.326010,0.281914
116,0.327426,0.284432
117,0.328776,0.286338
118,0.330165,0.288241
119,0.332206,0.291513
120,0.332231,0.291225
121,0.332912,0.292001
122,0.333260,0.292976
123,0.334081,0.294537
124,0.335237,0.296333
125,0.335744,0.297419
126,0.336964,0.299378
127,0.337037,0.299913
128,0.337612,0.301049
129,0.337782,0.301927
130,0.338852,0.303385
131,0.339083,0.304185
132,0.339161,0.304968
133,0.339646,0.305974
134,0.339889,0.306643
135,0.340247,0.307449
136,0.340601,0.308286
137,0.341886,0.309984
138,0.342169,0.310827
139,0.341933,0.310468
140,0.342547,0.311463
141,0.343742,0.313233
142,0.344839,0.314941
143,0.343588,0.313094
144,0.344508,0.314552
145,0.344724,0.314641
146,0.344726,0.314559
147,0.345316,0.315588
148,0.345771,0.316242
149,0.346594,0.317365
150,0.347259,0.318297
151,0.347627,0.319129
152,0.347976,0.320021
153,0.347900,0.319931
154,0.348270,0.320298
155,0.348505,0.320894
156,0.349144,0.321841
157,0.349741,0.322691
158,0.349494,0.322137
159,0.350360,0.323638
160,0.349801,0.322937
161,0.349379,0.322366
162,0.349435,0.322418
163,0.349480,0.322855
164,0.349528,0.322802
165,0.350907,0.325618
166,0.350526,0.324884
167,0.350225,0.324730
168,0.349647,0.323598
169,0.349609,0.323664
170,0.350009,0.324704
171,0.350004,0.324778
172,0.350432,0.325866
173,0.349772,0.325186
174,0.349473,0.325047
175,0.349301,0.324789
176,0.348736,0.323959
177,0.348602,0.324006
178,0.348497,0.324306
179,0.348723,0.324742
180,0.348781,0.324816
181,0.348139,0.323915
182,0.348086,0.323516
183,0.348362,0.324675
184,0.348618,0.325330
185,0.348298,0.324526
186,0.348694,0.325408
187,0.348620,0.324930
188,0.348174,0.324689
189,0.348632,0.326083
190,0.349494,0.327432
191,0.349645,0.327346
