loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8, acc9, acc10, acc11, acc12, acc13, acc14, acc15, acc16, acc17, acc18, acc19, acc20, acc21, acc22, acc23, acc24, acc25
1.932596, 0.481176, 0.476610, 0.458799, 0.477036, 0.476610, 8633.88 M Ops, 1373.44 M Ops, 92.00 M Ops, 5.2084 M, 0.3560 %, 1659.28 uJ, 0.416667, 0.653846, 0.120000, 0.351351, 0.725000, 0.342857, 0.413793, 0.393939, 0.250000, 0.870968, 0.030303, 0.441176, 0.548387, 0.500000, 0.697674, 0.500000, 0.459459, 0.461538, 0.843750, 0.689655, 0.465116, 0.617647, 0.933333, 0.517241, 0.000000, 0.148148
